,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target
1546,2018-07-13,207.32,11486800,0.23579231028343633,1,0.0019331142470520035,1,206.92,0.43011791996907733,1,1,1,1,1813.03,4383200,-0.5044541639642286,-1,0.00913381794703394,1,1796.62,0.4068751321926825,1,1,-1,1,191.33,12506830,-0.13083525225036632,-1,0.00219998952385958,1,0.026173899387536705,1,-1,1,395.8,15719000,3.272318482856371,1,-0.04280532043530827,-1,413.5,-1.0423216444981869,-1,-1,1,-1,1188.82,1221900,-0.32236286919830687,-1,0.00451211680805752,1,1183.48,0.1284347855477052,1,1,-1,1,318.869995,5869800,-1.0425274527944004,-1,0.0068201321757481725,1,316.709991,-0.35679455404360305,-1,1,0,-1
1547,2018-07-16,207.23,11078200,0.13012048192771578,1,-0.00043411151842565054,-1,207.32,0.08682230368512774,1,-1,1,1,1822.49,5466200,-0.029638574055268454,-1,0.005217784592643326,1,1813.03,0.49199406518370203,1,1,-1,1,190.91,15009800,0.3185045948203914,1,-0.0028205797858448234,-1,0.09930486593842978,-1,1,1,400.48,22960000,-0.3759586946714121,-1,0.011824153612935762,1,395.8,0.8034360788276924,1,1,-1,1,1183.86,1055700,0.4649442151018758,1,-0.0041722043707205225,-1,1188.82,0.04794670345385876,1,-1,1,1,310.100006,7818700,0.5165009292243041,1,-0.027503337214277557,-1,318.869995,-2.2454304614016802,-1,-1,1,-1
1548,2018-07-17,209.99,15349900,-2.484138604197171,-1,0.013318534961154427,1,207.23,-1.1243545818655525,-1,1,-1,-1,1843.93,5682900,-1.78685773587406,-1,0.011764124906035178,1,1822.49,-0.5997289422712917,-1,1,-1,-1,191.45,15515000,-0.8959156785243682,-1,0.0055147058823528106,1,-0.6076161542087877,1,-1,-1,379.48,58410400,-9.375990776768996,-1,-0.0524370755093887,-1,400.48,-13.366460247702763,-1,-1,-1,-1,1198.8,1610400,-2.2674924502226483,-1,0.012619735441690816,1,1183.86,-0.9832243677461756,-1,1,-1,-1,322.690002,6996200,-4.494674424368859,-1,0.04059979282941373,1,310.100006,-0.4159974121380702,-1,1,0,-1
1549,2018-07-18,209.36,15334900,0.21923553522065561,1,-0.0030001428639458982,-1,209.99,-0.08095623601124621,-1,-1,1,-1,1842.92,4861900,0.27489177489177097,1,-0.0005477431355853657,-1,1843.93,0.22072421404282896,1,-1,1,1,190.4,16365720,0.7195745124621938,1,-0.007713154054617366,-1,0.17236876469052625,-1,1,1,375.13,21746300,1.602664987934113,1,-0.01146305470644049,-1,379.48,0.46379255823758586,1,-1,1,1,1195.88,1393600,0.05682957812394166,1,-0.002435769102435592,-1,1198.8,-0.18685352018685428,-1,-1,1,-1,323.850006,5624200,0.35384430769230535,1,0.0035947937426334953,1,322.690002,0.7158567001403432,1,1,1,1
1550,2018-07-19,208.09,11350400,0.32571729654644194,1,-0.0060661062285060074,-1,209.36,-0.28181123423767834,-1,-1,1,-1,1812.97,4676900,0.901358870923661,1,-0.01625138367373513,-1,1842.92,-0.730362685303759,-1,-1,1,-1,191.88,20182050,-1.1545152617428425,-1,0.002298370246552439,1,-0.3728991596638697,1,-1,-1,364.23,16878700,1.8406726674931235,1,-0.029056593714179013,-1,375.13,-1.0849572148321895,-1,-1,1,-1,1186.96,1276700,0.3392107472711976,1,-0.007458942368799626,-1,1195.88,-0.40806769910025326,-1,-1,1,-1,320.230011,5915300,-1.2328973414714468,-1,-0.011177998866549355,-1,323.850006,-2.3220685072335585,-1,-1,0,-1
1551,2018-07-20,209.94,16163900,-0.5219056739286586,-1,0.00889038396847508,1,208.09,0.3652265846508678,1,1,-1,1,1813.7,3884400,0.6197226316568099,1,0.00040265420828800025,1,1812.97,0.6641036531216713,1,1,1,1,191.44,20670830,0.1772864740848907,1,-0.0008872188299150485,-1,-0.0521159057744394,-1,1,-1,361.05,15096700,1.060506412364355,1,-0.008730747055431975,-1,364.23,0.18944073799522218,1,-1,1,1,1184.91,1247400,0.17271011660038707,1,-0.0017271011660038305,-1,1186.96,0.0,-1,-1,1,-1,313.579987,5162200,2.381478609730513,1,-0.020766398437278233,-1,320.230011,0.3122755412202762,1,-1,1,1
1552,2018-07-23,210.91,16732000,-0.15671003894006272,-1,0.004620367724111674,1,209.94,0.3048490044774768,1,1,-1,1,1802.0,3888500,0.5634004889058132,1,-0.006450901472128789,-1,1813.7,-0.08215250592711082,-1,-1,1,-1,191.61,15955820,-0.48772813089994066,-1,-0.0072020725388600715,-1,-0.39699122440450846,-1,-1,-1,362.66,11505200,-0.9773075316720167,-1,0.004459216175044967,1,361.05,-0.5262429026450725,-1,1,-1,-1,1205.5,2619200,-2.0736488260048613,-1,0.01737684718670618,1,1184.91,-0.3291389219434464,-1,1,-1,-1,303.200012,10992900,-0.4505751451176239,-1,-0.03310152251521081,-1,313.579987,-3.7438585007658767,-1,-1,0,-1
1553,2018-07-24,214.67,28468700,0.20454651108736283,1,0.017827509364183758,1,210.91,1.9913707268503233,1,1,1,1,1829.24,4278700,-0.012575108938716476,-1,0.015116537180910106,1,1802.0,1.49889012208657,1,1,-1,1,193.0,18680930,-0.2857885164977975,-1,-0.009341956677959118,-1,0.43839048066383535,-1,-1,1,357.32,12851500,2.6216820188586705,1,-0.014724535377488635,-1,362.66,1.1801687531020715,1,-1,1,1,1248.08,3318200,1.1492250057421642,1,0.03532144338448773,1,1205.5,4.735794276233921,1,1,1,1,297.429993,9590800,2.296176237269906,1,-0.01903040491964092,-1,303.200012,0.4023749840748581,1,-1,1,1
1554,2018-07-25,217.5,58954200,-0.8251437048025223,-1,0.013183025108305824,1,214.67,0.4891228397074633,1,1,-1,1,1863.61,3738200,-1.8755808232657272,-1,0.018789223939996935,1,1829.24,0.00328005073144833,1,1,-1,1,194.82,16553500,-0.9116336890085937,-1,0.003140929921219282,1,0.031088082901555583,1,-1,1,362.87,8467800,-1.4822272562015861,-1,0.015532295981193434,1,357.32,0.06996529721258256,1,1,-1,1,1263.7,2127800,-1.9828428009974686,-1,0.012515223383116503,1,1248.08,-0.7171014678546102,-1,1,-1,-1,308.73999,7075400,-4.043944329849173,-1,0.038025744767441694,1,297.429993,-0.2319883724705756,-1,1,0,-1
1555,2018-07-26,176.26,169803700,-0.783349533992798,-1,-0.18960919540229892,-1,217.5,-19.590804597701155,-1,-1,-1,-1,1808.0,9924400,1.6856987493202826,1,-0.029839934321022055,-1,1863.61,-1.320555266391568,-1,-1,1,-1,194.21,19005150,0.20553928369559923,1,0.016912765734631963,1,-0.10779180782259498,1,1,-1,363.09,6993700,-1.367989056087545,-1,0.0006062777303166289,1,362.87,-1.2897180808554045,-1,1,-1,-1,1268.33,2405600,-1.3852917665867248,-1,0.0036638442668353033,1,1263.7,-1.0049853604494774,-1,1,-1,-1,306.649994,4630500,-0.5904503738143225,-1,-0.006769437286047619,-1,308.73999,-1.2599546952113234,-1,-1,0,-1
1556,2018-07-27,174.89,60073700,2.7686662589648177,1,-0.007772608646318013,-1,176.26,2.0481107454896255,1,-1,1,1,1817.27,9681000,3.1331787532315225,1,0.005127212389380631,1,1808.0,3.763827433628316,1,1,1,1,190.98,23975350,2.056515718754818,1,0.005634247801590275,1,0.40162710468050106,1,1,1,355.21,8949500,3.172958975057937,1,-0.021702608168773563,-1,363.09,1.0355559227739812,1,-1,1,1,1238.5,2130600,2.5570416994492526,1,-0.0235191156875576,-1,1268.33,0.21051303682796063,1,-1,1,1,297.179993,5703300,3.2774636289666317,1,-0.03088211702361865,-1,306.649994,0.19566476821780326,1,-1,1,1
1557,2018-07-30,171.06,65280800,2.418710781517404,1,-0.02189947967293715,-1,174.89,0.23443307221683632,1,-1,1,1,1779.22,6562300,2.6328030514466407,1,-0.02093800040720417,-1,1817.27,0.5535776191760138,1,-1,1,1,189.91,20912890,1.0369984366857785,1,-0.001996952020600129,-1,0.4817258351659943,-1,1,1,334.96,18260700,4.8219816440769545,1,-0.05700853016525431,-1,355.21,-0.9233974268742358,-1,-1,1,-1,1219.74,1849900,0.6734472846312312,1,-0.01514735567218406,-1,1238.5,-0.8469923294307637,-1,-1,1,-1,290.170013,6814100,1.9364586401444839,1,-0.023588330860483064,-1,297.179993,-0.4307150649943086,-1,-1,1,-1
1558,2018-07-31,172.58,40356500,-1.1191187672115928,-1,0.008885771074476745,1,171.06,-0.2279901788846105,-1,1,-1,-1,1777.44,5738700,0.5065799416733346,1,-0.0010004383943525985,-1,1779.22,0.40860601836759824,1,-1,1,1,190.29,37847260,0.005254860746200381,1,-0.055632754342431756,-1,0.205360433889745,-1,1,1,337.45,14085400,-1.7918011523030974,-1,0.007433723429663308,1,334.96,-1.0299737282063497,-1,1,-1,-1,1217.26,1644700,0.225407988459111,1,-0.002033220194467722,-1,1219.74,0.022135865020412697,1,-1,1,1,298.140015,5076900,-2.0154029084687783,-1,0.02746666313862023,1,290.170013,0.7168166615480067,1,1,0,1
1559,2018-08-01,171.65,34042100,1.3108721899614795,1,-0.005388805191795187,-1,172.58,0.7822459149379963,1,-1,1,1,1797.17,4153100,-0.7382286995515736,-1,0.01110023404446836,1,1777.44,0.36907012332342837,1,1,-1,1,201.5,67812280,-1.1901772711294152,-1,-0.0284005979073243,-1,4.645541016343477,-1,-1,1,338.38,7790500,-0.7473129484621999,-1,0.0027559638464957903,1,337.45,-0.46821751370572945,-1,1,-1,-1,1220.01,1567200,0.6506514657980463,1,0.002259172239291507,1,1217.26,0.8823094490905813,1,1,1,1,300.839996,10129400,-0.956409978737879,-1,0.009056083934254833,1,298.140015,-0.05032031678137127,-1,1,0,-1
1560,2018-08-02,176.37,32400000,-3.333723927818138,-1,0.027497815321875896,1,171.65,-0.5651034080978729,-1,1,-1,-1,1834.33,4354700,-2.5470015709118528,-1,0.02067695320976859,1,1797.17,-0.46740152573212834,-1,1,-1,-1,207.39,62317430,-3.395154053245575,-1,-0.0028847540747152234,-1,-0.45657568238212776,-1,-1,-1,344.5,7131300,-2.155798713044504,-1,0.0180861753058692,1,338.38,-0.3398546013357696,-1,1,-1,-1,1226.15,1531300,-1.6792437183846087,-1,0.005032745633232638,1,1220.01,-1.1565478971483758,-1,1,-1,-1,349.540009,23215000,-6.424310946143523,-1,0.16188011450445572,1,300.839996,9.174314043003779,1,1,0,1
1561,2018-08-03,177.78,24763400,-0.050650008441669996,-1,0.00799455689743156,1,176.37,0.7484266031637995,1,1,-1,1,1823.29,3460500,0.7862918584783508,1,-0.006018546281203463,-1,1834.33,0.1858989385770326,1,-1,1,1,207.99,33408050,-0.46370091291117616,-1,-0.005165733964700769,-1,-0.17358599739620292,-1,-1,-1,343.09,8848400,1.340043134435665,1,-0.004092888243831694,-1,344.5,0.9433962264150944,1,-1,1,1,1223.71,1089600,0.4806362941396411,1,-0.0019899686009052786,-1,1226.15,0.28299963299757774,1,-1,1,1,348.170013,13656500,-0.10350910039106345,-1,-0.003919425429779633,-1,349.540009,-0.4949393361147365,-1,-1,0,-1
1562,2018-08-06,185.69,49716200,-3.754819243448622,-1,0.044493193835076994,1,177.78,0.6693666329170873,1,1,-1,1,1847.75,3391800,-1.2016584420065646,-1,0.013415309687433208,1,1823.29,0.13821169424501764,1,1,-1,1,209.07,25396100,-0.5144230769230737,-1,0.009463570083530382,1,0.004807923457854178,1,-1,1,350.92,8198100,-2.3478286230933043,-1,0.022822000058293934,1,343.09,-0.06412311638344763,-1,1,-1,-1,1224.77,1081700,0.018775510204083117,1,0.0008662183033560922,1,1223.71,0.10541713314428774,1,1,1,1,341.98999,8564300,1.0044581399876273,1,-0.017750015134129327,-1,348.170013,-0.7783616907869607,-1,-1,1,-1
1563,2018-08-07,183.81,33398600,1.4423592493297575,1,-0.010124400883192441,-1,185.69,0.43621088911627026,1,-1,1,1,1862.48,3377500,-0.4286800429219288,-1,0.00797185766472741,1,1847.75,0.36693275605465964,1,1,-1,1,207.11,25525650,1.0557997324670265,1,-0.00067551266586241,-1,0.11957717510881524,-1,1,1,351.83,7970900,0.3963423265294664,1,0.002593183631596885,1,350.92,0.6582696910976866,1,1,1,1,1242.22,1494000,-0.4219886822958793,-1,0.014247573013708825,1,1224.77,0.998554830702909,1,1,-1,1,379.570007,30875800,-10.391464464768081,-1,0.10988630690623435,1,341.98999,0.5409532600647193,1,1,0,1
1564,2018-08-08,185.18,22205200,-0.2327469553450646,-1,0.007453348566454521,1,183.81,0.5113976388662193,1,1,-1,1,1886.52,3963000,-1.37130574959699,-1,0.012907521154589485,1,1862.48,-0.07946394055238275,-1,1,-1,-1,207.25,22493750,-0.5823829167677693,-1,-0.007803523554193781,-1,-0.511805320843997,-1,-1,-1,347.61,5394700,1.3060390108174005,1,-0.011994429127703654,-1,351.83,0.10800670778500852,1,-1,1,1,1245.61,1370300,-0.41435907357694035,-1,0.0027289852039089624,1,1242.22,-0.14087681731094331,-1,1,-1,-1,370.339996,24571200,-0.33867078857374394,-1,-0.024317018810182223,-1,379.570007,-2.761021894967584,-1,-1,0,-1
1565,2018-08-09,183.09,19732100,1.4850686037126666,1,-0.011286316016848486,-1,185.18,0.3618101306836524,1,-1,1,1,1898.52,4860400,-0.8777895855472891,-1,0.0063609185166337845,1,1886.52,-0.23959459745987224,-1,1,-1,-1,208.88,23389530,-0.7719027402547252,-1,0.006505083602370787,1,0.014475271411339509,1,-1,1,349.36,4820300,-0.4023450971376119,-1,0.005034377607088469,1,347.61,0.10068755214175827,1,1,-1,1,1249.1,848600,0.06400512040964731,1,0.002801840062298888,1,1245.61,0.34440956639720227,1,1,1,1,352.450012,17183800,3.5836346409618733,1,-0.04830691848903079,-1,370.339996,-1.2934082334439514,-1,-1,1,-1
1566,2018-08-10,180.26,21500400,0.9778070753680517,1,-0.015456879130482326,-1,183.09,-0.5734884483041189,-1,-1,1,-1,1886.3,3639900,0.11702347353204572,1,-0.00643659271432484,-1,1898.52,-0.5272528074500132,-1,-1,1,-1,207.53,24592460,-0.08198302469135199,-1,-0.006415473739646682,-1,-0.727690540022971,-1,-1,-1,345.87,4328400,0.2997895707820531,1,-0.009989695443096025,-1,349.36,-0.7012823448591677,-1,-1,1,-1,1237.61,1108700,0.43362831858407885,1,-0.00919862300856622,-1,1249.1,-0.4883516131614691,-1,-1,1,-1,355.48999,11552000,-0.4209011299434965,-1,0.008625274213354128,1,352.450012,0.4397752723015895,1,1,0,1
1567,2018-08-13,180.05,17423300,0.02776235424763073,1,-0.0011649839121268268,-1,180.26,-0.08876067901919261,-1,-1,1,-1,1896.2,5531500,0.12114827495390858,1,0.005248369824524257,1,1886.3,0.6467688066585403,1,1,1,1,208.87,25864510,-0.5633124699085297,-1,-0.004195470798569745,-1,0.08191586758540331,-1,-1,1,341.31,6888900,-0.41778222366060075,-1,-0.013184144331685355,-1,345.87,-1.7289733136727725,-1,-1,-1,-1,1235.01,997300,0.15925884007825733,1,-0.0021008233611556903,-1,1237.61,-0.05090456605876502,-1,-1,1,-1,356.410004,10463900,1.3070088152879924,1,0.002588016613351174,1,355.48999,1.5865467829347335,1,1,1,1
1568,2018-08-14,181.11,19102000,-0.22134912290410363,-1,0.005887253540683091,1,180.05,0.3665648430991372,1,1,-1,1,1919.65,3986100,-0.013545970334324494,-1,0.01236683894104007,1,1896.2,1.2229722603100968,1,1,-1,1,209.75,20679270,0.1950894556528343,1,-0.0023306697108067542,-1,0.6176090391152353,-1,1,1,337.49,5805200,1.3446753778245393,1,-0.011192171339837631,-1,341.31,0.2285312472532222,1,-1,1,1,1242.1,1348100,-0.5594281041782927,-1,0.005740844203690587,1,1235.01,0.014574780771011058,1,1,-1,1,347.640015,6986400,3.015761372048722,1,-0.024606461383165912,-1,356.410004,0.5723767506817795,1,-1,1,1
1569,2018-08-15,179.53,33020200,-0.10594401695104144,-1,-0.00872397990171725,-1,181.11,-0.977306609243007,-1,-1,-1,-1,1882.62,7700700,1.4102799088790587,1,-0.019289974734977844,-1,1919.65,-0.5261375771625106,-1,-1,1,-1,210.24,28595230,-0.48752509320333154,-1,-0.01443840240014993,-1,-0.2526817640047681,-1,-1,-1,326.4,11784500,2.284225967727448,1,-0.03286023289578954,-1,337.49,-1.025215561942587,-1,-1,1,-1,1214.38,1828800,1.2104843564420775,1,-0.022317043716286733,-1,1242.1,-1.033733193784713,-1,-1,1,-1,338.690002,9101300,0.9417688755313582,1,-0.025745059871775777,-1,347.640015,-1.6482599104708906,-1,-1,1,-1
1570,2018-08-16,174.7,31351800,3.170380223921959,1,-0.026903581574110214,-1,179.53,0.49573887372583214,1,-1,1,1,1886.52,3957100,0.9149447986806345,1,0.0020715810944322843,1,1882.62,1.1324643316229597,1,1,1,1,213.32,27595310,-0.741440377804011,-1,-0.019579005423292717,-1,0.7182267884322635,-1,-1,1,322.44,6689700,2.2612913003940527,1,-0.012132352941176427,-1,326.4,1.0723039215686274,1,-1,1,1,1206.49,1343200,1.4893078474439272,1,-0.006497142574811932,-1,1214.38,0.8522867636159941,1,-1,1,1,335.450012,6064000,1.3121096606500582,1,-0.00956624045843546,-1,338.690002,0.3602119911410973,1,-1,1,1
1571,2018-08-17,173.8,24893200,0.4011461318051511,1,-0.005151688609043914,-1,174.7,-0.11448196908986186,-1,-1,1,-1,1882.22,4104300,0.18983985576412807,1,-0.002279329135127073,-1,1886.52,-0.038165511099804254,-1,-1,1,-1,217.58,35034410,-1.9396551724138,-1,0.009839413348185388,1,0.05625351584474243,1,-1,1,316.78,10407900,0.6990376477226476,1,-0.017553653392879398,-1,322.44,-1.0637638010172457,-1,-1,1,-1,1200.96,1389600,0.08901608112941743,1,-0.004583543999535866,-1,1206.49,-0.36966738224104934,-1,-1,1,-1,305.5,18958600,5.564142194744977,1,-0.08928308519482187,-1,335.450012,-3.562382343870661,-1,-1,1,-1
1572,2018-08-20,172.5,21518000,0.8848540565387222,1,-0.007479861910241747,-1,173.8,0.1380897583429118,1,-1,1,1,1876.71,2862000,0.7331122359923145,1,-0.002927394247218662,-1,1882.22,0.44362508102134235,1,-1,1,1,215.46,30149410,1.2104539202200761,1,0.001953125,1,0.238992554462718,1,1,1,327.73,13591100,-4.160310195779314,-1,0.034566576172738284,1,316.78,-0.6755476987183492,-1,1,-1,-1,1207.77,870800,-0.2282119798841513,-1,0.005670463629096734,1,1200.96,0.33806288302690723,1,1,-1,1,308.440002,17402300,-5.7387690474280735,-1,0.009623574468085039,1,305.5,-4.517181014729946,-1,1,0,-1
1573,2018-08-21,172.62,19578500,0.10994734101035689,1,0.0006956521739129862,1,172.5,0.17971014492753756,1,1,1,1,1883.42,3105600,-0.18191489361702515,-1,0.003575405896489192,1,1876.71,0.17530678687703288,1,1,-1,1,215.04,25682700,0.8118081180811898,1,-4.650081376433857e-05,-1,0.6219251833286936,-1,1,1,338.02,14783200,-2.1208459214501456,-1,0.03139779696701539,1,327.73,0.9977725566777473,1,1,-1,1,1201.62,1205600,0.5281456953642474,1,-0.0050920291115030825,-1,1207.77,0.01904336090480954,1,-1,1,1,321.899994,13172200,-3.6347862416592944,-1,0.04363893111374062,1,308.440002,0.7035348806670031,1,1,0,1
1574,2018-08-22,173.64,16894100,-0.8303815109459255,-1,0.005908932916232068,1,172.62,-0.2375159309465859,-1,1,-1,-1,1904.9,3080500,-1.5058828544632954,-1,0.011404784912552701,1,1883.42,-0.35998343439062835,-1,1,-1,-1,215.05,18965930,-0.4437178888370001,-1,-0.0020418580908626582,-1,-0.43712797619047516,-1,-1,-1,344.44,8930700,-1.7578067298886197,-1,0.018992958996509213,1,338.02,0.139045026921492,1,1,-1,1,1207.33,887400,-0.6108333333333273,-1,0.004751918243704356,1,1201.62,-0.1348179957057881,-1,1,-1,-1,321.640015,5946000,-0.2399788113562903,-1,-0.0008076390333824346,-1,321.899994,-0.31997484286998007,-1,-1,0,-1
1575,2018-08-23,172.9,18053600,0.10976948408342349,1,-0.004261690854641675,-1,173.64,-0.3167472932503933,-1,-1,1,-1,1902.9,3563000,0.2238919446090271,1,-0.0010499238805186106,-1,1904.9,0.11916636043886723,1,-1,1,1,215.49,18505780,-0.39133473095737403,-1,-0.0030995558845299254,-1,-0.18600325505696613,-1,-1,-1,339.17,11336400,2.5681537445060463,1,-0.01530019742190214,-1,344.44,1.065497619324125,1,-1,1,1,1205.38,992600,0.1457991616548197,1,-0.0016151342217950448,-1,1207.33,-0.01573720523799021,-1,-1,1,-1,320.100006,5147300,-0.30080558841861377,-1,-0.004787989454608121,-1,321.640015,-0.7772664728920622,-1,-1,0,-1
1576,2018-08-24,174.65,14631600,-0.5469199769718003,-1,0.010121457489878471,1,172.9,0.4626951995372949,1,1,-1,1,1905.39,2800900,0.26799126934692263,1,0.0013085290871828192,1,1902.9,0.3999159178096537,1,1,1,1,216.16,18457720,0.20313942751615777,1,-0.008167385518950132,-1,0.5151051092858069,-1,1,1,358.82,14729100,-3.7052023121387263,-1,0.05793554854497729,1,339.17,2.0137394227083716,1,1,-1,1,1220.65,946600,-0.9786403269304078,-1,0.01266820421775705,1,1205.38,0.28538718080603853,1,1,-1,1,322.820007,3602600,-0.661052360671555,-1,0.00849734754456688,1,320.100006,0.1874432954556107,1,1,0,1
1577,2018-08-27,177.46,17921900,-0.8352747315188356,-1,0.016089321500143194,1,174.65,0.7672487832808493,1,1,-1,1,1927.68,3569000,-0.6621409921671052,-1,0.01169839245508797,1,1905.39,0.5043586877227182,1,1,-1,1,217.94,20400770,-0.3638038222426857,-1,-0.008010923987255336,-1,0.4579940784604039,-1,-1,1,364.58,17427300,0.699986381587905,1,0.01605261691098603,1,358.82,2.321498244245021,1,1,1,1,1241.82,1156300,-1.1583577712609994,-1,0.017343218776880942,1,1220.65,0.5693687789292441,1,1,-1,1,319.269989,13079300,-0.39936761006289606,-1,-0.010996895864635703,-1,322.820007,-1.493094261657697,-1,-1,0,-1
1578,2018-08-28,176.26,15910700,1.0331274564851227,1,-0.006762087230925418,-1,177.46,0.3606446523160072,1,-1,1,1,1932.82,3100700,0.2533892750796077,1,0.0026664176626824965,1,1927.68,0.5213520916334637,1,1,1,1,219.7,22751390,-0.3150541071183954,-1,-0.014709839447484052,-1,0.4909608149031812,-1,-1,1,368.49,9222600,-0.3431092231026852,-1,0.010724669482692573,1,364.58,0.7268637884689325,1,1,-1,1,1231.15,1304000,0.8168921041819296,1,-0.008592227537002062,-1,1241.82,-0.04267929329532241,-1,-1,1,-1,311.859985,7649100,2.0571021380345886,1,-0.02320920930654713,-1,319.269989,-0.2693597988002545,-1,-1,1,-1
1579,2018-08-29,175.9,18494100,0.2268859897901337,1,-0.002042437308521383,-1,176.26,0.022693747872472747,1,-1,1,1,1998.1,6531800,-2.2856996595766397,-1,0.03377448494945212,1,1932.82,1.06735236597304,1,1,-1,1,222.98,27074260,-1.2854871678401019,-1,-0.00910989645825011,-1,0.20482476103778655,-1,-1,1,368.04,8118700,-0.2287581699346492,-1,-0.0012212000325653172,-1,368.49,-0.3500773426687347,-1,-1,-1,-1,1249.3,1298900,-0.9576144490686419,-1,0.014742314096576337,1,1231.15,0.5117166876497546,1,1,-1,1,305.01001,7447400,1.6952909357920487,1,-0.021964905180124283,-1,311.859985,-0.5098429027372605,-1,-1,1,-1
1580,2018-08-30,177.64,24216500,-0.9891984081864585,-1,0.009891984081864535,1,175.9,0.0,-1,1,-1,-1,2002.38,7277300,-0.24832033322986835,-1,0.002142034933186654,1,1998.1,-0.03403233071417028,-1,1,-1,-1,225.03,48696960,-0.7973124300111987,-1,-0.01142204454597373,-1,0.12108709301283085,-1,-1,1,370.98,10981000,-1.6383561643835667,-1,0.007988262145419034,1,368.04,-0.825997174220199,-1,1,-1,-1,1239.12,1331400,0.41069577168209476,1,-0.00814856319538948,-1,1249.3,-0.4058272632674247,-1,-1,1,-1,303.149994,7216700,-0.29444318485927723,-1,-0.006098212973403849,-1,305.01001,-0.9016097537257874,-1,-1,0,-1
1581,2018-08-31,175.73,18065200,0.8015805814281771,1,-0.010752082864219803,-1,177.64,-0.2758387750506534,-1,-1,1,-1,2012.71,4204400,-0.2845042351768827,-1,0.005158860955462918,1,2002.38,0.23072543673028548,1,1,-1,1,227.63,43177540,-0.49445940576575187,-1,-0.003196706953932482,-1,0.6576900857663377,-1,-1,1,367.68,7943400,0.8039712944477467,1,-0.008895358240336382,-1,370.98,-0.08625801930022997,-1,-1,1,-1,1218.19,1816400,1.3595361868208362,1,-0.01689101943314597,-1,1239.12,-0.33410807669958303,-1,-1,1,-1,301.660004,5375100,0.11258145695363744,1,-0.0049150256621808275,-1,303.149994,-0.37934818497802525,-1,-1,1,-1
1582,2018-09-04,171.16,29809000,1.3487031700288203,1,-0.026005804358959717,-1,175.73,-1.2689922039492347,-1,-1,1,-1,2039.51,5721100,-0.6419935849987659,-1,0.013315380755300144,1,2012.71,0.6851458978193561,1,1,-1,1,228.36,27363960,0.021890460137464623,1,0.00656763785427783,1,0.34266133637921237,1,1,1,363.6,7605200,0.7831473244740372,1,-0.011096605744125299,-1,367.68,-0.3290905134899857,-1,-1,1,-1,1197.0,1831000,0.6036852200918384,1,-0.01739465928960182,-1,1218.19,-1.1426788924552058,-1,-1,1,-1,288.950012,8350500,2.690775896202755,1,-0.04213350073415767,-1,301.660004,-1.5646761046916986,-1,-1,1,-1
1583,2018-09-05,167.18,31226700,1.3629122662103972,1,-0.02325309651787799,-1,171.16,-0.9756952559009041,-1,-1,1,-1,1994.82,8220600,2.124026671769432,1,-0.021912125951821793,-1,2039.51,-0.06864393898534898,-1,-1,1,-1,226.87,33290830,0.9258046202890976,1,0.016898251904975403,1,0.27588018917498486,1,1,1,341.18,13092800,5.227777777777776,1,-0.061661166116611654,-1,363.6,-0.9900990099009963,-1,-1,1,-1,1186.48,2061300,0.6131680348467027,1,-0.008788638262322457,-1,1197.0,-0.2673350041771132,-1,-1,1,-1,280.73999,7720800,1.5120147979097645,1,-0.02841329523807057,-1,288.950012,-1.3497227333563946,-1,-1,1,-1
1584,2018-09-06,162.53,41514800,2.6649898191400103,1,-0.02781433185787774,-1,167.18,-0.1196315348726026,-1,-1,1,-1,1958.31,7488700,2.402180901166705,1,-0.01830240322435106,-1,1994.82,0.5860177860659135,1,-1,1,1,223.1,34121240,1.3835477169252512,1,0.008133755083596927,1,-0.2820998809891192,1,1,-1,346.46,13050200,0.28206309002993846,1,0.015475701975496747,1,341.18,1.8348086054282169,1,1,1,1,1171.44,1888500,1.252634240917129,1,-0.012676151304699568,-1,1186.48,-0.01517092576360863,-1,-1,1,-1,280.950012,7480800,1.3518174726889278,1,0.0007481014728256685,1,280.73999,1.4461772973633031,1,1,1,1
