,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
10,2015-10-02,92.07,37881700,-3.5658042744656773,-1,0.012314458493677849,1,90.95,-2.2539857064321023,-1,1,-1,-1,532.54,4597800,-3.8109904676504325,-1,0.02269933937624824,1,520.72,-1.4844830235059183,-1,1,-1,-1,110.38,57774940,-2.194241273956106,-1,-0.0036107600649937233,-1,-1.4327432013141022,-1,-1,-1,106.11,21526700,-3.009416561498878,-1,0.0012266465370824875,1,105.98,-2.802415550103792,-1,1,-1,-1,626.91,2684800,-3.2460474308300262,-1,0.025552520080485586,1,611.29,-0.669076870225248,-1,1,-1,-1,247.57000699999998,4424000,-5.080645456350272,-1,0.03205770318372303,1,239.88000499999998,-1.784224991991298,-1,1,0,-1,16258.25,16472.769531,16013.660156,16472.369141,136870000,1.3169876278197175,1,-1.0,-0.04060756349425508,4472.5,4518.390136999999,4386.100098,4458.879883,143984300,-0.3045302850754699,-1,9606.589844,9667.540039,9396.339844,9553.070313,126685600,-0.5571126889884518,-1,0.5920000000000001,1,0.1779,1,0.0,0.0,1.0,0.0,-1,1.2094,1,2.4127,1
11,2015-10-09,93.24,20012900,-0.36598493003228116,-1,0.00832702498107496,1,92.47,0.46501568076133537,1,1,-1,1,539.8,3537400,-0.9953599760514773,-1,0.012454047565458648,1,533.16,0.24758046365069586,1,1,-1,1,112.12,52720620,-1.9272727272727312,-1,0.00465949820788536,1,0.45662100456621,1,-1,1,113.33,22455200,0.6835509596003866,1,-0.013921517445401599,-1,114.93,-0.7134777690768358,-1,-1,1,-1,643.61,1648700,-0.5640625000000021,-1,0.006962262970148458,1,639.16,0.13142249202078227,1,1,-1,1,220.690002,6158400,0.10862762304981913,1,-0.02659667860534265,-1,226.72000099999997,-2.553814385348359,-1,-1,1,-1,17054.689453,17110.880859,17027.230469,17084.490234,103730000,0.17473657953214528,1,1.0,0.8671237847013819,4723.279785,4737.689941,4693.25,4701.390136999999,129585900,-0.4634416972188809,-1,10100.780270000001,10146.87988,10049.38965,10096.59961,105247200,-0.0413894757459347,-1,0.0,-1,0.4588,1,0.8689,0.0,0.546,0.45399999999999996,1,-0.7608999999999999,-1,1.5125,1
12,2015-10-14,94.07,19253400,0.01062925170068571,1,-0.0005312367190821732,-1,94.12,-0.04249893752656848,-1,-1,1,-1,544.83,3582100,1.1807596038741957,1,-0.0074148296593185,-1,548.9,0.44452541446530425,1,-1,1,1,110.21,44434220,0.9704375954713024,1,-0.01475058108349725,-1,-0.44726719742374094,-1,1,-1,110.23,33231500,1.1390134529147946,1,0.004556639023056697,1,109.73,1.6130502141620304,1,1,1,1,651.16,1415500,0.3138347545199963,1,-0.0017476621186570673,-1,652.3,0.13950636210333925,1,-1,1,1,216.88000499999998,3104400,1.7174935579597954,1,-0.01080955530216654,-1,219.25,0.6476615735461768,1,-1,1,1,17079.080078,17111.380859,16887.669922,16924.75,120110000,-0.9036205538891734,-1,-1.0,-0.1850005086913455,4608.419922,4660.430176,4580.839844,4609.029785,117314200,0.013233668162232145,1,9948.490234,10036.23047,9890.459961,9915.849609,98815500,-0.32809626618969046,-1,0.6808,1,0.3182,1,-0.5868,0.325,2.675,0.0,-1,0.6227999999999999,1,0.6808,1
13,2015-10-15,95.96,27557500,-1.0211601221181166,-1,0.020091421282024013,1,94.07,0.9779951100244518,1,1,-1,1,562.44,4937000,-2.681880419899599,-1,0.03232200869996138,1,544.83,0.5359469926398985,1,1,-1,1,111.86,37622200,-0.8383665374560466,-1,0.0073847262247837,1,0.6532982487977617,1,-1,1,101.09,48484300,2.5826346728341454,1,-0.08291753606096341,-1,110.23,-5.860473555293484,-1,-1,1,-1,661.74,1885700,-1.081477408120252,-1,0.01624792677682918,1,651.16,0.5375023035813011,1,1,-1,1,221.309998,2844200,-2.254772978715562,-1,0.020426009304085113,1,216.88000499999998,-0.20749354003378892,-1,1,0,-1,16944.859375,17144.419922,16933.570313,17141.75,122960000,1.1619490055520159,1,-1.0,-0.9036205538891734,4651.77002,4683.75,4622.450195,4675.290039,113311300,0.5056143983661622,1,9999.639648,10088.469729999999,9957.389648,10064.799809999999,91564800,0.6516251014408385,1,0.6696,1,2.2759,1,1.5545,0.0,4.338,0.662,1,0.0,-1,1.2855,1
14,2015-10-19,98.47,23729900,-1.3274336283185757,-1,0.009534549928234437,1,97.54,-0.3690793520606924,-1,1,-1,-1,573.15,4375400,-0.4187399257130819,-1,0.004187399257130853,1,570.76,0.0,-1,1,-1,-1,111.73,29723750,-0.8393501805054213,-1,-0.017930913246022584,-1,-0.21613832853026754,-1,-1,-1,101.69,29964700,-3.6912409503415975,-1,0.02727548237195676,1,98.99,-0.9293868067481581,-1,1,-1,-1,666.1,1477300,-0.7441241416860874,-1,0.005889459377831363,1,662.2,-0.15403201449714518,-1,1,-1,-1,228.100006,2507900,-0.7064044150110409,-1,0.004801599154257374,1,227.00999500000003,-0.2246575090229097,-1,1,0,-1,17209.429688,17235.949219,17129.189453,17230.539063,118430000,0.12266167666624886,1,1.0,0.43298206425831115,4697.52002,4744.970215,4684.52002,4704.069824,88461400,0.13943110347830348,1,10084.61035,10205.030270000001,10084.61035,10164.30957,68180300,0.7903053983637415,1,-0.29600000000000004,-1,-0.5106,-1,-0.9176,0.48100000000000004,1.519,0.0,-1,-0.4588,-1,0.7906,1
15,2015-10-21,97.11,21917800,0.26702269692924424,1,0.0011340206185566082,1,97.0,0.38144329896907686,1,1,1,1,555.77,3343600,1.4365013212265278,1,-0.009110683212095294,-1,560.88,0.5330908572243633,1,-1,1,1,113.76,42276880,0.2105263157894692,1,-0.015064935064935003,-1,0.20216225718555328,-1,1,1,97.96,13728500,1.715661683555742,1,-0.01040509142337609,-1,98.99,0.686938074552992,1,-1,1,1,642.61,1791100,1.7641213788886285,1,-0.011794919111767221,-1,650.28,0.5951282524451013,1,-1,1,1,210.08999599999999,4151500,0.8962729162631905,1,-0.013800887263770045,-1,213.02999900000003,-0.4881913368455041,-1,-1,1,-1,17225.929688,17314.990234,17153.130859,17168.609375,107100000,-0.33275599075462897,-1,-1.0,-0.06594507542692514,4691.370117,4716.569824,4642.939941,4695.100098,104452800,0.07950728480115561,1,10185.41992,10277.58984,10107.91992,10238.09961,72187000,0.51720685463893,1,1.0382,1,0.3212,1,-0.4588,0.25,0.75,0.0,-1,0.7096,1,2.8893,1
16,2015-10-23,102.19,42809700,-0.27475223236188906,-1,0.025283435336610705,1,99.67,2.2474164743654006,1,1,-1,1,599.03,10692700,3.0193627768423745,1,0.062279441754889975,1,563.91,9.535209519249523,1,1,1,1,119.08,59251740,-2.039417309340185,-1,0.03296321998612073,1,1.0389610389610413,1,-1,1,100.04,18019900,-2.4894990267390704,-1,0.027949034114262306,1,97.32,0.2979860254829493,1,1,-1,1,702.0,6653900,3.5051546391752577,1,0.07703401402292154,1,651.79,11.61570444468311,1,1,1,1,209.08999599999999,4235500,2.748839069767449,1,-0.012422090438210298,-1,211.72000099999997,1.5492154659493096,1,-1,1,1,17525.109375,17679.369141,17525.109375,17646.699219,158090000,0.693803624264104,1,1.0,1.7943160163322622,4840.319824,4947.02002,4840.319824,4923.640136999999,168459100,1.7213803225743056,1,10610.33008,10847.469729999999,10586.95996,10794.54004,120121400,1.7361378827151448,1,1.1187,1,5.866200000000001,1,-1.8199,1.301,6.169,0.53,-1,0.0,-1,1.9091,1
17,2015-10-27,103.7,23795500,-0.7382941519331699,-1,-0.0006745687578297854,-1,103.77,-0.7998458128553515,-1,-1,-1,-1,611.01,3787100,-0.3959907985540532,-1,0.003943412037265226,1,608.61,-0.001643088348859024,-1,1,-1,-1,114.55,67673450,0.7365684575390021,1,-0.03957407562672921,-1,0.10409437890354314,-1,1,1,103.07,12066400,-0.47767596022615993,-1,0.00029114906832283793,1,103.04,-0.4464285714285791,-1,1,-1,-1,708.49,2245800,-0.15691707427408375,-1,-0.006018687393024469,-1,712.78,-0.7575970145065767,-1,-1,-1,-1,210.350006,3519400,2.0899227721080287,1,-0.022809574997899706,-1,215.25999500000003,-0.195112426719162,-1,-1,1,-1,17608.890625,17635.179688,17540.570313,17581.429688,113960000,-0.1559492734937686,-1,-1.0,-0.1502559639112866,4885.089844,4896.459961,4847.069824,4847.069824,110995600,-0.7782870164956568,-1,10761.37012,10807.41016,10692.19043,10692.19043,83819800,-0.6428520646402507,-1,-0.4588,-1,0.7184,1,-0.4588,0.214,0.7859999999999999,0.0,-1,-0.0258,-1,0.765,1
18,2015-11-04,103.94,43469300,-0.7268146138191686,-1,0.013257945018522177,1,102.58,0.5946578280366538,1,1,-1,1,640.95,4840500,-2.1011214476870226,-1,0.02501159424925259,1,625.31,0.39180566439046965,1,1,-1,1,122.0,44829060,0.9177292292698737,1,0.00893152497519023,1,0.45688178183895106,1,1,1,114.05,17505000,-3.3436027546212372,-1,0.039274649170767395,1,109.74,0.5649717514124335,1,1,-1,1,728.11,1706700,-0.8462603878116361,-1,0.008239171374764709,1,722.16,-0.022155754957345765,-1,1,-1,-1,231.63000499999998,12726400,-2.0396497797356754,-1,0.1117350531777761,1,208.350006,8.95128075974233,1,1,0,1,17929.580078,17964.119141,17828.830078,17867.580078,99890000,-0.3457972787442769,-1,1.0,0.5522536002642295,4951.189941,4992.970215,4942.080078,4948.290039,141136400,-0.058569799069625346,-1,10957.05957,10990.719729999999,10825.549809999999,10845.24023,99251200,-1.0205232460920173,-1,-0.6486,-1,0.16300000000000006,1,0.9897,0.382,11.864,0.754,1,0.1910000000000001,1,0.0,-1
19,2015-11-24,105.74,23577300,0.24528301886792936,1,-0.011313697989714933,-1,106.95,-0.888265544647034,-1,-1,1,-1,671.15,4543400,0.44352805055329886,1,-0.011546561805033995,-1,678.99,-0.714296234112435,-1,-1,1,-1,118.88,42747950,-1.3210602573936736,-1,0.007201558925696849,1,-0.3566878980891734,1,-1,-1,123.31,18335300,0.2910972750060641,1,-0.013756698392385802,-1,125.03,-1.0877389426537625,-1,-1,1,-1,748.28,2333100,0.4946808510638334,1,-0.01018545464165721,-1,755.98,-0.5264689542051401,-1,-1,1,-1,218.25,2480300,-1.337235950625333,-1,0.0022962112514350874,1,217.75,-1.0929988518943663,-1,1,0,-1,17770.900391,17862.599609,17683.509766,17812.189453,127170000,0.23234085550842717,1,-1.0,-0.1735321188276425,4863.810059,4865.419922,4773.97998,4820.279785,115225800,-0.8949830168522345,-1,11064.780270000001,11064.95996,10869.2002,10933.99023,86968600,-1.1820391983256409,-1,0.1483,1,-1.3794999999999995,-1,0.7184,0.0,0.647,0.353,1,-0.4588,-1,2.6176,1
20,2015-12-02,106.07,24429100,0.8691588785046793,1,-0.009802091112770861,-1,107.12,-0.11202389843166967,-1,-1,1,-1,676.01,4273500,0.732745961820853,1,-0.004491502959974025,-1,679.06,0.2856890407327857,1,-1,1,1,116.28,33316990,0.6578385305424999,1,0.009374999999999911,1,-0.24714504857679073,1,1,-1,128.93,24105700,-2.7085158926153157,-1,0.028395947993937964,1,125.37,0.12762223817499926,1,1,-1,1,762.38,2230400,0.8479646247886568,1,-0.0060753024614100815,-1,767.04,0.24249061326658503,1,-1,1,1,231.99000499999997,2981500,2.1139219409282832,1,-0.02192333975358718,-1,237.190002,-0.08010540005813259,-1,-1,1,-1,17883.140625,17901.580078,17708.199219,17729.679688,102860000,-0.8581319143991233,-1,1.0,0.9516453945656851,4925.240234000001,4942.120117,4886.859863000001,4905.759765999999,135040300,-0.3955232044423675,-1,11301.50977,11329.79004,11188.030270000001,11190.01953,87503200,-0.9865074867780342,-1,0.25960000000000005,1,0.1779,1,0.9084,0.0,1.645,0.355,1,-0.2263,-1,0.0,-1
21,2015-12-03,104.38,23236500,1.778488755057872,1,-0.015932874516828455,-1,106.07,0.18855472800980755,1,-1,1,1,666.25,5064700,1.9413046037913655,1,-0.014437656247688668,-1,676.01,0.5073889439505427,1,-1,1,1,115.2,41511380,1.1583011583011533,1,-0.03217676216079979,-1,0.23219814241485726,-1,1,1,126.81,26647300,2.1678753278815015,1,-0.01644303110214851,-1,128.93,0.5351741254944525,1,-1,1,1,752.54,2590600,1.7584626832547916,1,-0.012906949290380165,-1,762.38,0.4761405073585345,1,-1,1,1,232.710007,2939600,1.176316055313679,1,0.0031035906051211093,1,231.99000499999997,1.5043712766849728,1,1,1,1,17741.570313,17780.589844,17425.560547,17477.669922,126990000,-1.4874691830780515,-1,-1.0,-0.8581319143991233,4895.640136999999,4975.709961,4730.209961,4730.209961,204118500,-3.379132684809097,-1,11173.79004,11318.799809999999,10780.62988,10789.24023,159632000,-3.4415342388158967,-1,0.0,-1,0.0,-1,-0.4083,0.462,2.29,0.248,-1,-0.0993,-1,0.4404,1
22,2015-12-10,105.42,17454300,-0.35221323179438796,-1,0.007839388145315596,1,104.6,0.43021032504780393,1,1,-1,1,662.32,3455500,0.49129343890382693,1,-0.0037154590171331048,-1,664.79,0.12033875359136995,1,-1,1,1,116.17,29158640,-0.11203033436745556,-1,0.026418095069800307,1,0.363258951738455,1,-1,1,122.91,13474100,1.2771084337349425,1,-0.010386473429951693,-1,124.2,0.24154589371980445,1,-1,1,1,749.46,1988400,0.45028890217174555,1,-0.00286052607070153,-1,751.61,0.164979178031161,1,-1,1,1,227.07000699999998,2071700,-1.050242502106275,-1,0.011357575960135646,1,224.520004,0.08462631240643936,1,1,0,1,17493.169922,17697.740234,17474.660156,17574.75,107310000,0.4663538876244561,1,-1.0,-0.37520351295312726,4617.540039,4661.040039,4596.339844,4635.060059,139944600,0.3794232394743709,1,10547.51953,10662.76953,10500.030270000001,10598.92969,77722100,0.48741469360428175,1,0.4588,1,2.241,1,0.4588,0.0,1.769,0.231,1,0.5096,1,0.4263,1
23,2015-12-21,104.77,16138800,0.13344771709084033,1,0.007016532103037099,1,104.04,0.836216839677038,1,1,1,1,664.51,3250900,0.5968586387434569,1,0.0005571114524045573,1,664.14,0.6564880898605736,1,1,1,1,107.33,47507230,-0.046607009694255366,-1,0.0009325748391308952,1,1.1789116287843062,1,-1,1,116.63,11670000,2.409840180738022,1,-0.011777664802575805,-1,118.02,1.2624978817149712,1,-1,1,1,747.77,1525700,-0.2198008389958836,-1,0.011443102352193257,1,739.31,0.9224817735456102,1,1,-1,1,232.559998,1953200,-0.37550001833916624,-1,0.009112171032781502,1,230.460007,0.5337129925540627,1,1,0,1,17154.939453,17272.359375,17116.730469,17251.619141,114910000,0.5635676433885236,1,-1.0,-2.0948125961895054,4617.200195,4666.490234000001,4565.169922,4565.169922,114513000,-1.1268792948667088,-1,10607.2002,10796.030270000001,10497.76953,10497.76953,79428900,-1.0316640389232943,-1,0.128,1,0.7184,1,0.0,0.0,1.0,0.0,-1,-0.2732,-1,0.4588,1
24,2016-01-12,99.37,28395400,-0.3737373737373783,-1,0.019074966670085125,1,97.51,1.5280484052917596,1,1,-1,1,617.89,4724100,1.177129148340666,1,0.00024282060413760576,1,617.74,1.2157218247158983,1,1,1,1,99.96,49046150,0.5867727498756872,1,0.026388746277851816,1,2.0501370141073743,1,1,1,116.58,15133500,-0.4047885625699758,-1,0.01400365312690277,1,114.97,0.9915630164390716,1,1,-1,1,726.07,2024500,-0.6083028489081173,-1,0.01402175886485213,1,716.03,0.7890730835300166,1,1,-1,1,209.97000099999997,3091900,0.7703237021647531,1,0.010199638868424898,1,207.850006,1.8041856587677942,1,1,1,1,16419.109375,16591.349609,16322.070313,16516.220703,117480000,0.5914530793482764,1,1.0,0.24366439710115884,4317.490234000001,4429.040039,4305.77002,4378.75,123293200,1.4188744543666107,1,9832.820313,10092.66992,9832.820313,9985.429688,99681300,1.5520407181471088,1,-0.5615,-1,2.1029,1,1.2177,0.0,1.361,0.639,1,0.29600000000000004,1,1.1496,1
25,2016-02-03,112.69,56919300,2.2382233018131332,1,-0.01675246488090043,-1,114.61,0.5758659802809498,1,-1,1,1,531.07,10048700,4.052393857271897,1,-0.03809092555696425,-1,552.1,0.25357725049809404,1,-1,1,1,96.35,45870130,-1.4210526315789413,-1,-0.0025879917184264967,-1,0.5503810330228578,-1,-1,1,90.74,27466000,1.8071637268693885,1,-0.008197617225926379,-1,91.49,1.0055743797136318,1,-1,1,1,726.95,6171000,5.617875412219883,1,-0.049303602955600545,-1,764.65,0.7284378473811614,1,-1,1,1,173.479996,7931400,5.506836004288592,1,-0.05088085704607104,-1,182.779999,0.44315406742068175,1,-1,1,1,16186.200195,16381.69043,15960.450195,16336.660156,141870000,0.9295570250420992,1,-1.0,-1.6240406411763386,4282.410156,4294.410156,4177.970215,4226.959961,152722600,-1.2948361548767153,-1,9541.530273,9577.200195,9350.980469,9434.820313,125091400,-1.1183736460173586,-1,-0.3861,-1,0.06420000000000015,1,-1.2267,0.9640000000000001,3.699,0.337,-1,-0.3816,-1,-0.128,-1
26,2016-02-10,101.0,45179400,0.5416051206302286,1,0.014667470363672885,1,99.54,2.0192887281494785,1,1,1,1,490.48,6786200,0.2602895721490103,1,0.017445599186840077,1,482.07,2.0100815234302067,1,1,1,1,94.27,42288790,1.7201834862385381,1,0.006083244397011578,1,0.9790504263606769,1,1,1,88.45,23146500,0.6179775280898845,1,0.026936026936027035,1,86.13,3.3321722976895445,1,1,1,1,684.12,2638000,0.39891680983024325,1,0.008862868856085226,1,678.11,1.2903511229741487,1,1,1,1,143.669998,10406500,4.5382073089701045,1,-0.030893774030354204,-1,148.25,1.5177065767284992,1,-1,1,1,16035.610352000002,16201.889647999998,15899.910156,15914.740234,122290000,-0.7537606324097637,-1,1.0,0.05604184405508034,4027.080078,4115.169922,3987.48999,4061.1999509999996,154266800,0.8472608525069326,1,8937.980469,9128.540039,8875.450195,9017.290039,136822300,0.8873321023140787,1,0.26670000000000005,1,2.009,1,-0.4588,0.273,0.727,0.0,-1,0.732,1,0.6369,1
27,2016-02-11,101.91,43670600,-2.3192771084337376,-1,0.009009900990099018,1,101.0,-1.3861386138613918,-1,1,-1,-1,503.82,7397400,-2.5754830303153646,-1,0.027197847007013554,1,490.48,0.1406785190017937,1,1,-1,1,93.7,49979700,0.09595905746881694,1,-0.0030854346207042083,-1,-0.5091757717195181,-1,1,-1,86.35,21820300,1.2239762068176703,1,-0.023742227247032344,-1,88.45,-1.1644997173544387,-1,-1,1,-1,683.11,3024000,-1.2014814814814836,-1,-0.0014763491785066973,-1,684.12,-1.3330994562357488,-1,-1,-1,-1,150.470001,14252400,1.0065782894736868,1,0.047330709923167236,1,143.669998,5.79801079972174,1,1,1,1,15897.820313,15897.820313,15503.009766,15660.179688,172070000,-1.4948000437876128,-1,-1.0,-0.7537606324097637,3990.330078,3998.100098,3892.459961,3896.709961,186961400,-2.346174756723971,-1,8887.889648,8899.570313,8699.290039,8752.870117,153636300,-1.5191404973213491,-1,-0.9176,-1,0.802,1,0.6810999999999999,0.214,3.3289999999999997,0.457,1,0.10829999999999997,1,0.32,1
28,2016-02-23,105.46,25319300,1.3008890968647644,1,-0.015864128406121725,-1,107.16,-0.28928704740575056,-1,-1,1,-1,552.94,4050800,0.46980469804696245,1,-0.011724754244861413,-1,559.5,-0.70598748882932,-1,-1,1,-1,94.69,31851180,1.773858921161834,1,-0.014672216441207087,-1,-0.4954582989264965,-1,1,-1,89.12,12744400,2.4945295404814014,1,-0.030566735559664937,-1,91.93,-0.5765256173175254,-1,-1,1,-1,695.85,2009300,0.7983462827001244,1,-0.015018543158848319,-1,706.46,-0.7091696628259194,-1,-1,1,-1,177.21000700000002,5984400,-0.5960507357844994,-1,-0.002981872314001488,-1,177.740005,-0.888939437128958,-1,-1,0,-1,16610.390625,16610.390625,16403.529297,16431.779297,98170000,-1.075298781542045,-1,1.0,1.2397373131031881,4272.220215,4301.919922,4236.950195,4238.419922,100778200,-0.7911645771752484,-1,9503.120117,9535.120117,9405.219727,9416.769531,89938900,-0.9086551041855095,-1,-0.4588,-1,-2.2685,-1,-5.5368,3.2020000000000004,13.107000000000001,0.691,-1,0.6369,1,0.0,-1
29,2016-02-24,106.88,34412400,-2.5621341521926895,-1,0.013464820785131781,1,105.46,-1.1852835198179406,-1,1,-1,-1,554.04,6231700,-1.5190105359596817,-1,0.001989365934820908,1,552.94,-1.3003219155785535,-1,1,-1,-1,96.1,36192150,-2.2557991061927964,-1,-0.006821000413394063,-1,-0.7498151863977123,-1,-1,-1,91.61,15972800,-3.5141242937853105,-1,0.027939856373428995,1,89.12,-0.6956912028725365,-1,1,-1,-1,699.56,1963600,-1.5444463798409085,-1,0.00533160882374073,1,695.85,-0.9959042897176206,-1,1,-1,-1,179.0,5395600,-3.61794500723589,-1,0.01010097020085321,1,177.21000700000002,-2.5167918423478297,-1,1,0,-1,16418.839844,16507.390625,16165.860352000002,16484.990234,93620000,0.40289320456570576,1,-1.0,-1.075298781542045,4232.47998,4233.299805,4117.490234000001,4155.339844,130494900,-1.8225753308820136,-1,9396.480469,9415.330078,9125.19043,9167.799805,102284500,-2.433684236927237,-1,-0.3044,-1,0.29599999999999993,1,0.743,0.0,1.578,0.42200000000000004,1,0.29600000000000004,1,0.8402,1
30,2016-02-29,106.92,32779000,0.6319702602230415,1,-0.009266123054114117,-1,107.92,-0.2965159377316599,-1,-1,1,-1,552.52,4145400,0.2671480144404365,1,-0.00488086018406797,-1,555.23,-0.22152981647245612,-1,-1,1,-1,96.69,35131460,0.17551104687177546,1,-0.03819755296926297,-1,-0.05159426271798283,-1,1,-1,93.41,13663100,1.4766374854973163,1,-0.01455849773182838,-1,94.79,0.02109927207510921,1,-1,1,1,697.77,2481100,0.36411925976697335,1,-0.010353581913852605,-1,705.07,-0.6736919738465683,-1,-1,1,-1,191.929993,4499000,0.2442832716512436,1,0.008353457147282972,1,190.33999599999999,1.082272797778144,1,1,1,1,16634.150391,16726.119141,16510.400391,16516.5,126220000,-0.7072822370516418,-1,-1.0,-0.43516917911929565,4275.839844,4354.620117,4254.77002,4353.549805,122273800,1.8174198247636602,1,9424.929688,9498.570313,9332.419922,9495.400391,93792500,0.747705344579108,1,-0.7694,-1,1.9219,1,-0.1779,0.159,0.841,0.0,-1,0.0,-1,-0.4404,-1
31,2016-03-01,109.82,26817300,-1.845497542427891,-1,0.027123082678638166,1,106.92,0.8511036288814035,1,1,-1,1,579.04,5038500,-4.089593557317227,-1,0.047998262506334655,1,552.52,0.6823282415116162,1,1,-1,1,100.53,50303500,-2.949308755760364,-1,-0.0021836228287841486,-1,0.992863791498612,-1,-1,1,98.3,17048800,-3.93317826178896,-1,0.05234985547585902,1,93.41,1.2525425543303734,1,1,-1,1,718.81,2151400,-2.1588357351979677,-1,0.03015320234461205,1,697.77,0.8383851412356541,1,1,-1,1,186.350006,6712200,4.066920978120974,1,-0.02907303289486385,-1,191.929993,1.2087777234483639,1,-1,1,1,16545.669922,16865.560547,16545.669922,16865.080078,105050000,1.9304758133443325,1,-1.0,-0.7072822370516418,4343.930176,4406.950195,4328.799805,4406.839844,123159300,1.4482200553676727,1,9482.660156,9719.019531,9471.089844,9717.160156,99543300,2.4729347687486607,1,-0.4019,-1,1.9879,1,0.7506,0.0,0.584,0.41600000000000004,1,0.29600000000000004,1,1.0009,1
32,2016-03-04,108.39,24938900,1.5084052703316644,1,-0.010859645920788474,-1,109.58,0.4289103851067703,1,-1,1,1,575.14,3416500,1.0205310891975259,1,-0.004069334533931324,-1,577.49,0.6199241545308215,1,-1,1,1,103.01,46026600,-0.6251831591286515,-1,0.011190733287523402,1,0.8571428571428616,1,-1,1,101.58,23414600,-2.855407047387599,-1,0.03727152047380766,1,97.93,0.8475441641989159,1,1,-1,1,710.89,1972100,0.5734345934908213,1,-0.002147609556160668,-1,712.42,0.36074225877994026,1,-1,1,1,201.03999299999998,6489100,-1.5353499999999904,-1,0.027076672446186834,1,195.740005,1.1545902433179174,1,1,0,1,16945.0,17062.380859,16898.839844,17006.769531,106910000,0.3645295426379565,1,1.0,0.28249283251969337,4437.819824,4480.209961,4413.930176,4456.620117,132614700,0.42363804177734093,1,9800.860352,9899.110352,9742.759766,9824.169922,93446800,0.2378318755989907,1,-0.06969999999999997,-1,0.1779,1,-0.29600000000000004,0.196,1.804,0.0,-1,0.03760000000000008,1,0.0,-1
33,2016-03-18,111.45,36256900,0.09860164933667931,1,0.0038731760043235752,1,111.02,0.4863988470545904,1,1,1,1,552.08,7296900,1.5794915677256056,1,-0.013156013156013224,-1,559.44,0.2681252681252681,1,-1,1,1,105.92,43607120,0.3949595636637217,1,9.441979038804504e-05,1,0.5103969754253367,1,1,1,101.12,15453500,-0.6169154228855767,-1,0.014039310068191035,1,99.72,0.782190132370639,1,1,-1,1,737.6,2980700,0.5742323349419015,1,-0.00024397516874941072,-1,737.78,0.5530103824988535,1,-1,1,1,232.74000499999997,4711800,-1.5888253621433603,-1,0.028094354004453592,1,226.38000499999998,1.2015199840639745,1,1,0,1,17481.490234,17620.580078,17481.490234,17602.300781,321230000,0.6910769355637358,1,1.0,0.9243453296439059,4452.040039,4472.72998,4418.490234000001,4462.509765999999,259017000,0.2351669551100994,1,9905.669922,9961.480469,9822.519531,9950.799805,209129900,0.45559647510331636,1,0.4588,1,0.3558,1,-0.3818,0.302,1.6980000000000002,0.0,-1,0.8755999999999999,1,0.3182,1
34,2016-03-29,116.14,29825300,-2.0293420012299066,-1,0.02154982848095699,1,113.69,0.12314187703404043,1,1,-1,1,593.86,4392600,-2.3631819357062893,-1,0.02412609722868919,1,579.87,0.048286684946621264,1,1,-1,1,107.68,31154910,-2.6599294498999013,-1,-0.01715954728002922,-1,-0.285198212757864,-1,-1,-1,104.13,16008900,-3.0174119509299535,-1,0.028850904060863547,1,101.21,-0.12844580575041542,-1,1,-1,-1,744.77,1903800,-1.3858070488299528,-1,0.015323163333469614,1,733.53,0.14450670047578956,1,1,-1,1,230.13000499999998,4014300,-0.10440036584626088,-1,-0.0005645357544633578,-1,230.25999500000003,-0.16068618432829143,-1,-1,0,-1,17512.580078,17642.810547,17434.269531,17633.109375,86160000,0.6882440877538922,1,1.0,0.05312395560538504,4354.029785,4382.97998,4333.330078,4366.669922,80842200,0.2903089235527663,1,9900.879883,9947.030273,9808.480469,9887.94043,67558000,-0.1306899301163762,-1,0.0,-1,0.7717,1,-1.0508,0.685,3.3150000000000004,0.0,-1,0.2672,1,0.5859,1
