,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target
1556,2018-07-26,176.26,169803700,-0.783349533992798,-1,-0.18960919540229892,-1,217.5,-19.590804597701155,-1,-1,-1,-1
1557,2018-07-27,174.89,60073700,2.7686662589648177,1,-0.007772608646318013,-1,176.26,2.0481107454896255,1,-1,1,1
1558,2018-07-30,171.06,65280800,2.418710781517404,1,-0.02189947967293715,-1,174.89,0.23443307221683632,1,-1,1,1
1559,2018-07-31,172.58,40356500,-1.1191187672115928,-1,0.008885771074476745,1,171.06,-0.2279901788846105,-1,1,-1,-1
1560,2018-08-01,171.65,34042100,1.3108721899614795,1,-0.005388805191795187,-1,172.58,0.7822459149379963,1,-1,1,1
1561,2018-08-02,176.37,32400000,-3.333723927818138,-1,0.027497815321875896,1,171.65,-0.5651034080978729,-1,1,-1,-1
1562,2018-08-03,177.78,24763400,-0.050650008441669996,-1,0.00799455689743156,1,176.37,0.7484266031637995,1,1,-1,1
1563,2018-08-06,185.69,49716200,-3.754819243448622,-1,0.044493193835076994,1,177.78,0.6693666329170873,1,1,-1,1
1564,2018-08-07,183.81,33398600,1.4423592493297575,1,-0.010124400883192441,-1,185.69,0.43621088911627026,1,-1,1,1
1565,2018-08-08,185.18,22205200,-0.2327469553450646,-1,0.007453348566454521,1,183.81,0.5113976388662193,1,1,-1,1
1566,2018-08-09,183.09,19732100,1.4850686037126666,1,-0.011286316016848486,-1,185.18,0.3618101306836524,1,-1,1,1
1567,2018-08-10,180.26,21500400,0.9778070753680517,1,-0.015456879130482326,-1,183.09,-0.5734884483041189,-1,-1,1,-1
1568,2018-08-13,180.05,17423300,0.02776235424763073,1,-0.0011649839121268268,-1,180.26,-0.08876067901919261,-1,-1,1,-1
1569,2018-08-14,181.11,19102000,-0.22134912290410363,-1,0.005887253540683091,1,180.05,0.3665648430991372,1,1,-1,1
1570,2018-08-15,179.53,33020200,-0.10594401695104144,-1,-0.00872397990171725,-1,181.11,-0.977306609243007,-1,-1,-1,-1
1571,2018-08-16,174.7,31351800,3.170380223921959,1,-0.026903581574110214,-1,179.53,0.49573887372583214,1,-1,1,1
1572,2018-08-17,173.8,24893200,0.4011461318051511,1,-0.005151688609043914,-1,174.7,-0.11448196908986186,-1,-1,1,-1
1573,2018-08-20,172.5,21518000,0.8848540565387222,1,-0.007479861910241747,-1,173.8,0.1380897583429118,1,-1,1,1
1574,2018-08-21,172.62,19578500,0.10994734101035689,1,0.0006956521739129862,1,172.5,0.17971014492753756,1,1,1,1
1575,2018-08-22,173.64,16894100,-0.8303815109459255,-1,0.005908932916232068,1,172.62,-0.2375159309465859,-1,1,-1,-1
1576,2018-08-23,172.9,18053600,0.10976948408342349,1,-0.004261690854641675,-1,173.64,-0.3167472932503933,-1,-1,1,-1
1577,2018-08-24,174.65,14631600,-0.5469199769718003,-1,0.010121457489878471,1,172.9,0.4626951995372949,1,1,-1,1
1578,2018-08-27,177.46,17921900,-0.8352747315188356,-1,0.016089321500143194,1,174.65,0.7672487832808493,1,1,-1,1
1579,2018-08-28,176.26,15910700,1.0331274564851227,1,-0.006762087230925418,-1,177.46,0.3606446523160072,1,-1,1,1
1580,2018-08-29,175.9,18494100,0.2268859897901337,1,-0.002042437308521383,-1,176.26,0.022693747872472747,1,-1,1,1
1581,2018-08-30,177.64,24216500,-0.9891984081864585,-1,0.009891984081864535,1,175.9,0.0,-1,1,-1,-1
1582,2018-08-31,175.73,18065200,0.8015805814281771,1,-0.010752082864219803,-1,177.64,-0.2758387750506534,-1,-1,1,-1
1583,2018-09-04,171.16,29809000,1.3487031700288203,1,-0.026005804358959717,-1,175.73,-1.2689922039492347,-1,-1,1,-1
1584,2018-09-05,167.18,31226700,1.3629122662103972,1,-0.02325309651787799,-1,171.16,-0.9756952559009041,-1,-1,1,-1
1585,2018-09-06,162.53,41514800,2.6649898191400103,1,-0.02781433185787774,-1,167.18,-0.1196315348726026,-1,-1,1,-1
1586,2018-09-07,163.04,24300600,-1.7029505333416441,-1,0.0031378822371253,1,162.53,-1.3659016796899026,-1,1,-1,-1
1587,2018-09-10,164.18,20197700,-0.4097608708947563,-1,0.006992149165848893,1,163.04,0.28827281648675107,1,1,-1,1
1588,2018-09-11,165.94,20457100,-1.219958521410272,-1,0.010719941527591592,1,164.18,-0.146181020830801,-1,1,-1,-1
1589,2018-09-12,162.0,24078100,0.7656967840735069,1,-0.02374352175485117,-1,165.94,-1.6210678558515113,-1,-1,1,-1
1590,2018-09-13,161.36,25453800,0.3950617283950533,1,-0.003950617283950519,-1,162.0,0.0,-1,-1,1,-1
1591,2018-09-14,162.32,21770400,-0.3710116250309141,-1,0.005949429846306309,1,161.36,0.22310361923648064,1,1,-1,1
1592,2018-09-17,160.58,21005300,0.8275691699604589,1,-0.010719566288812099,-1,162.32,-0.24642681123706608,-1,-1,1,-1
1593,2018-09-18,160.3,22465200,-0.5709266578831954,-1,-0.0017436791630339732,-1,160.58,-0.7410636442894669,-1,-1,-1,-1
1594,2018-09-19,163.06,19629000,-1.8615692153922976,-1,0.017217716781035453,1,160.3,-0.13724266999376097,-1,1,-1,-1
1595,2018-09-20,166.02,18936000,-0.9240121580547175,-1,0.018152827180179187,1,163.06,0.8831105114681699,1,1,-1,1
1596,2018-09-21,162.93,45994800,2.226356216994707,1,-0.018612215395735432,-1,166.02,0.373448982050341,1,-1,1,1
1597,2018-09-24,165.41,19222800,-2.719990063963234,-1,0.01522126066408891,1,162.93,-1.1661449702326185,-1,1,-1,-1
1598,2018-09-25,164.91,27622800,-1.8025804061979056,-1,-0.003022791850553208,-1,165.41,-2.0675896257783615,-1,-1,-1,-1
1599,2018-09-26,166.95,25252200,-1.6129032258064377,-1,0.012370383845734079,1,164.91,-0.36989873264203826,-1,1,-1,-1
1600,2018-09-27,168.84,27266900,-0.7699194270367007,-1,0.01132075471698113,1,166.95,0.3593890386343353,1,1,-1,1
1601,2018-09-28,164.46,34265600,2.299055426840138,1,-0.025941719971570687,-1,168.84,-0.30206112295663995,-1,-1,1,-1
1602,2018-10-01,162.44,26407700,0.3618965834509007,1,-0.01228262191414331,-1,164.46,-0.8695123434269771,-1,-1,1,-1
1603,2018-10-02,159.33,36031000,1.3924990716672854,1,-0.019145530657473486,-1,162.44,-0.5294262496921849,-1,-1,1,-1
1604,2018-10-03,162.43,23109500,-1.5187500000000043,-1,0.019456473984811318,1,159.33,0.4205108893491417,1,1,-1,1
1605,2018-10-04,158.85,25739600,1.6164994425864074,1,-0.02204026349812238,-1,162.43,-0.5971803238318037,-1,-1,1,-1
1606,2018-10-05,157.33,25744000,1.1808303498523933,1,-0.009568775574441135,-1,158.85,0.22662889518414459,1,-1,1,1
1607,2018-10-08,157.25,24046000,-1.0993956538511045,-1,-0.0005084853492659525,-1,157.33,-1.1377359689824067,-1,-1,-1,-1
1608,2018-10-09,157.9,18844400,-0.13317268057581835,-1,0.004133545310015974,1,157.25,0.2798092209856901,1,1,-1,1
1609,2018-10-10,151.38,30610000,3.4689452875908673,1,-0.04129195693476895,-1,157.9,-0.6839772007599826,-1,-1,1,-1
1610,2018-10-11,153.35,35338900,-2.144807833211216,-1,0.013013608138459531,1,151.38,-0.8257365570088518,-1,1,-1,-1
1611,2018-10-12,153.74,25293500,1.9077394244879606,1,0.00254320182588863,1,153.35,2.2041082491033555,1,1,1,1
1612,2018-10-15,153.52,15433500,-0.13044612575007636,-1,-0.0014309873812931029,-1,153.74,-0.2731885000650552,-1,-1,-1,-1
1613,2018-10-16,158.78,19180100,-2.175032175032172,-1,0.03426263678999475,1,153.52,1.2245961438249058,1,1,-1,1
1614,2018-10-17,159.42,17592000,0.08774128854350387,1,0.0040307343494141445,1,158.78,0.49124574883486655,1,1,1,1
1615,2018-10-18,154.92,21675100,2.2648413349315524,1,-0.02822732404968009,-1,159.42,-0.5708192196713064,-1,-1,1,-1
1616,2018-10-19,154.05,19761300,1.1612986013088684,1,-0.005615801704105139,-1,154.92,0.6067647818228933,1,-1,1,1
1617,2018-10-22,154.78,15424700,-0.012923235978295575,-1,0.004738721194417428,1,154.05,0.46088932164880203,1,1,-1,1
1618,2018-10-23,154.39,19095000,-2.0962835603756034,-1,-0.0025197053882931586,-1,154.78,-2.3000387646982827,-1,-1,-1,-1
1619,2018-10-24,146.04,27744600,5.340938553279757,1,-0.054083813718505014,-1,154.39,-0.07124813783275162,-1,-1,1,-1
1620,2018-10-25,150.95,22105700,-2.1796520679618214,-1,0.033620925773760524,1,146.04,1.1572172007669117,1,1,-1,1
1621,2018-10-26,145.37,31303300,0.30859964339595986,1,-0.03696588274262991,-1,150.95,-3.3984763166611436,-1,-1,1,-1
1622,2018-10-29,142.09,31336800,4.316498316498314,1,-0.022563114810483564,-1,145.37,2.153126504780901,1,-1,1,1
1623,2018-10-30,146.22,50528300,-4.487637558953838,-1,0.029066084875782883,1,142.09,-1.513125483848269,-1,1,-1,-1
1624,2018-10-31,151.79,60101300,2.070967741935489,1,0.038093284092463264,1,146.22,6.004650526603748,1,1,1,1
1625,2018-11-01,151.75,25640800,-0.15179514255543147,-1,-0.0002635219711443204,-1,151.79,-0.17787733052242033,-1,-1,-1,-1
1626,2018-11-02,150.35,24708700,0.9552042160737925,1,-0.009225700164744666,-1,151.75,0.0329489291598098,1,-1,1,1
1627,2018-11-05,148.68,15971200,0.946035976015981,1,-0.011107416029265016,-1,150.35,-0.16627868307283006,-1,-1,1,-1
1628,2018-11-06,149.94,16667100,-0.42194092827003915,-1,0.008474576271186418,1,148.68,0.423728813559319,1,1,-1,1
1629,2018-11-07,151.53,21877400,0.02639044665830444,1,0.010604241696678729,1,149.94,1.0871015072695716,1,1,1,1
1630,2018-11-08,147.87,24145800,1.740979467074227,1,-0.024153632943971437,-1,151.53,-0.6863327393915344,-1,-1,1,-1
1631,2018-11-09,144.96,17326900,1.219761499148206,1,-0.01967944816392775,-1,147.87,-0.7574220599174982,-1,-1,1,-1
1632,2018-11-12,141.55,18542100,2.027962347729775,1,-0.02352373068432667,-1,144.96,-0.33112582781458205,-1,-1,1,-1
1633,2018-11-13,142.16,15141700,-0.11267605633802577,-1,0.004309431296361632,1,141.55,0.3179088661250361,1,1,-1,1
1634,2018-11-14,144.22,22068400,-0.36186499652053605,-1,0.01449071468767582,1,142.16,1.0832864378165392,1,1,-1,1
1635,2018-11-15,143.85,30320300,-1.0679407011873687,-1,-0.0025655248925253726,-1,144.22,-1.3104978505061617,-1,-1,-1,-1
1636,2018-11-16,139.53,37250600,1.091656624370874,1,-0.030031282586027053,-1,143.85,-1.932568647897116,-1,-1,1,-1
1637,2018-11-19,131.55,44362700,4.403749727490736,1,-0.057192001720060115,-1,139.53,-1.37604816168565,-1,-1,1,-1
1638,2018-11-20,132.43,41939500,-4.250964339132493,-1,0.0066894716837704316,1,131.55,-3.4359559103002737,-1,1,-1,-1
1639,2018-11-21,134.82,25469700,-0.3124999999999907,-1,0.018047270255984182,1,132.43,1.487578343275692,1,1,-1,1
1640,2018-11-23,131.73,11886100,1.4365881032547818,1,-0.02291944815309299,-1,134.82,-0.8678237650200175,-1,-1,1,-1
1641,2018-11-26,136.38,24263600,-2.5413533834586435,-1,0.03529947620132101,1,131.73,0.9640932209823202,1,1,-1,1
1642,2018-11-27,135.0,20750300,0.5524861878453038,1,-0.010118785745710457,-1,136.38,-0.46194456665199846,-1,-1,1,-1
1643,2018-11-28,136.76,29847500,-0.3522160258291677,-1,0.013037037037036958,1,135.0,0.948148148148149,1,1,-1,1
1644,2018-11-29,138.68,24238700,-2.0306062389641113,-1,0.014039192746417184,1,136.76,-0.6142146826557499,-1,1,-1,-1
1645,2018-11-30,140.61,25732600,-1.699696224504573,-1,0.013916931064320792,1,138.68,-0.3028554946639861,-1,1,-1,-1
1646,2018-12-03,141.09,24819200,1.3356643356643332,1,0.0034136974610623483,1,140.61,1.6997368608206997,1,1,1,1
1647,2018-12-04,137.93,30307400,1.9896255240531395,1,-0.022397051527393796,-1,141.09,-0.25515628322348405,-1,-1,1,-1
1648,2018-12-06,139.63,28218100,-4.34165296667165,-1,0.012325092438193241,1,137.93,-2.979772348292622,-1,1,-1,-1
1649,2018-12-07,137.42,21195500,1.3141831238779262,1,-0.015827544224020662,-1,139.63,-0.2721478192365505,-1,-1,1,-1
1650,2018-12-10,141.85,26422200,-1.6117478510028653,-1,0.03223693785475201,1,137.42,1.5863775287440016,1,1,-1,1
1651,2018-12-11,142.08,20300300,1.2510425354461934,1,0.001621431089178893,1,141.85,1.4310891787099056,1,1,1,1
1652,2018-12-12,144.5,23696900,-0.9924517752306313,-1,0.0170326576576576,1,142.08,0.7038288288288288,1,1,-1,1
1653,2018-12-13,145.01,18148600,0.38469464862265734,1,0.003529411764705781,1,144.5,0.7404844290657392,1,1,1,1
1654,2018-12-14,144.06,21785800,-0.5023022185014643,-1,-0.0065512723260463535,-1,145.01,-1.1516447141576358,-1,-1,-1,-1
1655,2018-12-17,140.19,24334000,2.019849035504623,1,-0.02686380674718869,-1,144.06,-0.6802721088435303,-1,-1,1,-1
1656,2018-12-18,143.66,24709100,-1.8287496455911423,-1,0.024752122119980013,1,140.19,0.6348526999072792,1,1,-1,1
1657,2018-12-19,133.24,57404900,5.644076198569505,1,-0.07253236809132668,-1,143.66,-1.7054155645273485,-1,-1,1,-1
1658,2018-12-20,133.4,40297900,-2.0657995409334484,-1,0.0012008405884118556,1,133.24,-1.9063344341038881,-1,1,-1,-1
1659,2018-12-21,124.95,56901500,6.327310892870518,1,-0.06334332833583212,-1,133.4,-0.007496251874077456,-1,-1,1,-1
1660,2018-12-24,124.06,22066000,-0.7798537774167409,-1,-0.007122849139655885,-1,124.95,-1.4805922368947648,-1,-1,-1,-1
1661,2018-12-26,134.18,39723400,-6.492063492063497,-1,0.08157343221022084,1,124.06,1.5637594712235998,1,1,-1,1
1662,2018-12-27,134.52,31202500,-1.5705225007550683,-1,0.0025339096735728095,1,134.18,-1.2967655388284463,-1,1,-1,-1
1663,2018-12-28,133.2,22627600,1.581202896409055,1,-0.009812667261373975,-1,134.52,0.6095747844186687,1,-1,1,1
1664,2018-12-31,131.09,24625300,2.4990702863517926,1,-0.015840840840840698,-1,133.2,0.9384384384384384,1,-1,1,1
1665,2019-01-02,135.68,28146200,-5.1864485619040215,-1,0.035014112441833944,1,131.09,-1.6019528568159236,-1,1,-1,-1
1666,2019-01-03,131.74,22717900,2.190214566782975,1,-0.029038915094339646,-1,135.68,-0.7296580188679312,-1,-1,1,-1
1667,2019-01-04,137.95,29002100,-2.940079098574732,-1,0.04713830271747366,1,131.74,1.7230909366934732,1,1,-1,1
1668,2019-01-07,138.05,20089300,-0.35620820005816306,-1,0.0007249003262053133,1,137.95,-0.28271112721999736,-1,1,-1,-1
1669,2019-01-08,142.53,26263800,-1.8871970834227,-1,0.032452010141253096,1,138.05,1.332850416515737,1,1,-1,1
1670,2019-01-09,144.23,22205900,-0.8954179783140966,-1,0.011927313548024898,1,142.53,0.2946748053041377,1,1,-1,1
1671,2019-01-10,144.2,16125000,-0.7827788649706291,-1,-0.00020800110933927307,-1,144.23,-0.7973375858004419,-1,-1,-1,-1
1672,2019-01-11,143.8,12908000,-0.45406915822564137,-1,-0.002773925104022079,-1,144.2,-0.7281553398058135,-1,-1,-1,-1
1673,2019-01-14,145.39,20520300,-2.387323943661962,-1,0.011057023643949782,1,143.8,-1.2517385257301885,-1,1,-1,-1
1674,2019-01-15,148.95,24069000,-2.013560715019518,-1,0.024485865602861256,1,145.39,0.42643923240938486,1,1,-1,1
1675,2019-01-16,147.54,18025700,0.9798657718120859,1,-0.009466263846928502,-1,148.95,0.03356831151393848,1,-1,1,1
1676,2019-01-17,148.3,15787900,-0.9186798230690867,-1,0.005151145452080952,1,147.54,-0.3998915548325901,-1,1,-1,-1
1677,2019-01-18,150.04,31029600,-0.19365609348914326,-1,0.011732973701955363,1,148.3,0.9777478084962836,1,1,-1,1
1678,2019-01-22,147.57,22378700,1.0924932975871284,1,-0.01646227672620637,-1,150.04,-0.5598507064782747,-1,-1,1,-1
1679,2019-01-23,144.3,20098400,2.684111141084428,1,-0.022158975401504244,-1,147.57,0.48112760046080366,1,-1,1,1
1680,2019-01-24,145.83,20955500,-0.8227323008849738,-1,0.010602910602910631,1,144.3,0.23562023562021828,1,1,-1,1
1681,2019-01-25,149.01,22237200,-1.0374288039056152,-1,0.021806212713433304,1,145.83,1.1314544332441727,1,1,-1,1
1682,2019-01-28,147.47,15508500,0.3917595406957193,1,-0.01033487685390233,-1,149.01,-0.6442520636198776,-1,-1,1,-1
1683,2019-01-29,144.19,17632100,2.633533661962324,1,-0.022241811893944585,-1,147.47,0.4204244931172473,1,-1,1,1
1684,2019-01-30,150.42,44613200,-2.8723840787853843,-1,0.043206879811359844,1,144.19,1.4078646230667877,1,1,-1,1
1685,2019-01-31,166.69,77233600,-0.6582125603864756,-1,0.10816380800425485,1,150.42,10.09174311926606,1,1,-1,1
1686,2019-02-01,165.71,30806500,0.07838880849010821,1,-0.005879176915231765,-1,166.69,-0.5099286099945973,-1,-1,1,-1
1687,2019-02-04,169.25,20036000,-2.1424260712130425,-1,0.021362621447106322,1,165.71,-0.006034638826877875,-1,1,-1,-1
1688,2019-02-05,171.16,22557000,-1.1882944132426787,-1,0.011285081240768102,1,169.25,-0.05908419497784007,-1,1,-1,-1
1689,2019-02-06,170.49,13281200,0.41471962616821234,1,-0.003914465996728178,-1,171.16,0.023369946249118978,1,-1,1,1
1690,2019-02-07,166.38,17517600,1.0820451843043957,1,-0.024106985746964682,-1,170.49,-1.3431872837116665,-1,-1,1,-1
1691,2019-02-08,167.33,12561400,-1.7389189517845283,-1,0.00570982089193417,1,166.38,-1.1479745161678065,-1,1,-1,-1
1692,2019-02-11,165.79,12811200,1.2567004169148384,1,-0.00920337058507159,-1,167.33,0.3406442359409509,1,-1,1,1
1693,2019-02-12,165.04,16292300,1.0907347476926894,1,-0.004523795162555078,-1,165.79,0.645394776524532,1,-1,1,1
1694,2019-02-13,164.07,14205100,0.7921151287942932,1,-0.00587736306349973,-1,165.04,0.2060106640814369,1,-1,1,1
1695,2019-02-14,163.95,12755200,-0.46571481095654815,-1,-0.0007313951362223348,-1,164.07,-0.5363564332297163,-1,-1,-1,-1
1696,2019-02-15,162.5,15504400,1.2218102243024684,1,-0.008844159804818452,-1,163.95,0.3415675510826486,1,-1,1,1
1697,2019-02-19,162.29,14345400,-1.1152647975077832,-1,-0.0012923076923077037,-1,162.5,-1.2307692307692308,-1,-1,-1,-1
1698,2019-02-20,162.56,11770700,-0.191063174114023,-1,0.0016636884589316114,1,162.29,-0.02464723642861054,-1,1,-1,-1
1699,2019-02-21,160.04,15607800,1.167170999814744,1,-0.015501968503937036,-1,162.56,-0.3875492125984224,-1,-1,1,-1
1700,2019-02-22,161.89,15858500,-0.8157927512766059,-1,0.011559610097475526,1,160.04,0.3374156460884907,1,1,-1,1
1701,2019-02-25,164.62,18737100,-0.9505120500398673,-1,0.01686330224226329,1,161.89,0.7288899870282333,1,1,-1,1
1702,2019-02-26,164.13,13784100,0.1277838627236266,1,-0.002976552059288151,-1,164.62,-0.1700886891021754,-1,-1,1,-1
1703,2019-02-27,162.81,12697500,0.05524861878453248,1,-0.008042405410345399,-1,164.13,-0.7494059586912751,-1,-1,1,-1
1704,2019-02-28,161.45,11114200,0.5666071318593434,1,-0.008353295252134463,-1,162.81,-0.27025366992199357,-1,-1,1,-1
1705,2019-03-01,162.28,11097800,0.196801968019676,1,0.0051409104986064325,1,161.45,0.7122948281201645,1,1,1,1
1706,2019-03-04,167.37,18894700,-2.117144600366076,-1,0.031365541040177414,1,162.28,0.9982745871333526,1,1,-1,1
1707,2019-03-05,171.26,28187900,-2.3241919101392043,-1,0.02324191910139195,1,167.37,0.0,-1,1,-1,-1
1708,2019-03-06,172.51,21531700,0.22556390977444465,1,0.007298843863132065,1,171.26,0.9576083148429375,1,1,1,1
1709,2019-03-07,169.13,18306500,1.3819241982507315,1,-0.019593067068575665,-1,172.51,-0.5854733058953052,-1,-1,1,-1
1710,2019-03-08,169.6,13184800,-2.0457280385078254,-1,0.0027789274522556084,1,169.13,-1.7323951989593844,-1,1,-1,-1
1711,2019-03-11,172.07,18884000,-0.2738927738927732,-1,0.014563679245283012,1,169.6,1.179245283018868,1,1,-1,1
1712,2019-03-12,171.92,12155300,0.09878551920507637,1,-0.000871738246062681,-1,172.07,0.011623176614174599,1,-1,1,1
1713,2019-03-13,173.37,11973300,-0.6093314763231263,-1,0.008434155421126244,1,171.92,0.2326663564448614,1,1,-1,1
1714,2019-03-14,170.17,18037400,-0.2415174363807709,-1,-0.018457633962046582,-1,173.37,-2.0822518313433775,-1,-1,-1,-1
1715,2019-03-15,165.98,37135400,0.7059105049054839,1,-0.024622436387142232,-1,170.17,-1.7688194158782342,-1,-1,1,-1
1716,2019-03-18,160.47,37524200,1.8952130586293296,1,-0.03319677069526439,-1,165.98,-1.4519821665260855,-1,-1,1,-1
1717,2019-03-19,161.57,25611500,-0.05573445627941752,-1,0.006854863837477465,1,160.47,0.6294011341683747,1,1,-1,1
1718,2019-03-20,165.44,20211500,-2.4396284829721346,-1,0.02395246642322224,1,161.57,-0.043324874667322634,-1,1,-1,-1
1719,2019-03-21,166.08,16223000,-0.7216932500455008,-1,0.003868471953578423,1,165.44,-0.3324468085106452,-1,1,-1,-1
1720,2019-03-22,164.34,16389200,0.7908240265620297,1,-0.010476878612716845,-1,166.08,-0.25891136801541836,-1,-1,1,-1
1721,2019-03-25,166.29,12631200,-2.018404907975455,-1,0.011865644395764763,1,164.34,-0.8153827430935885,-1,1,-1,-1
1722,2019-03-26,167.68,15437900,-0.1971915147893711,-1,0.008358891093872334,1,166.29,0.6374406157916906,1,1,-1,1
1723,2019-03-27,165.87,10620300,1.1796246648793505,1,-0.010794370229007644,-1,167.68,0.10138358778625207,1,-1,1,1
1724,2019-03-28,165.55,10689200,-0.5954912803062637,-1,-0.0019292216796286121,-1,165.87,-0.7837463073491356,-1,-1,-1,-1
1725,2019-03-29,166.69,13455500,-0.1802992968327492,-1,0.006886137118695235,1,165.55,0.5073995771670039,1,1,-1,1
1726,2019-04-01,168.7,10381500,-0.518381695763556,-1,0.012058311836342872,1,166.69,0.6839042534045323,1,1,-1,1
1727,2019-04-02,174.2,23946500,-2.3862701304807823,-1,0.032602252519265074,1,168.7,0.8535862477771179,1,1,-1,1
1728,2019-04-03,173.54,27590100,0.5501432664756493,1,-0.003788748564867994,-1,174.2,0.17221584385764144,1,-1,1,1
1729,2019-04-04,176.02,17847700,0.0,-1,0.014290653451653812,1,173.54,1.4290653451653903,1,1,-1,1
1730,2019-04-05,175.72,9594100,0.6558118498416986,1,-0.0017043517782070472,-1,176.02,0.48858084308600447,1,-1,1,1
1731,2019-04-08,174.93,7297400,0.15980823012385204,1,-0.004495788754837249,-1,175.72,-0.29023446391986735,-1,-1,1,-1
1732,2019-04-09,177.58,19751000,-1.1160460084272907,-1,0.015148916709540883,1,174.93,0.3944434916823859,1,1,-1,1
1733,2019-04-10,177.82,11701500,0.20204287798855858,1,0.001351503547696753,1,177.58,0.33787588692419995,1,1,1,1
1734,2019-04-11,177.51,8071000,0.40956014362658105,1,-0.001743335957710035,-1,177.82,0.23619390394782136,1,-1,1,1
1735,2019-04-12,179.1,12329800,-0.6179775280898845,-1,0.008957241845529929,1,177.51,0.2760407864345722,1,1,-1,1
1736,2019-04-15,179.65,10834800,-0.6442577030812356,-1,0.0030709101060859556,1,179.1,-0.3350083752093771,-1,1,-1,-1
1737,2019-04-16,178.87,11215200,0.0726256983240198,1,-0.004341775674923443,-1,179.65,-0.36181463957695836,-1,-1,1,-1
1738,2019-04-17,178.78,9973700,0.4565701559020007,1,-0.0005031587186224984,-1,178.87,0.4081176273271033,1,-1,1,1
1739,2019-04-18,178.28,11655600,0.2908277404921757,1,-0.0027967334153709,-1,178.78,0.011186933661489111,1,-1,1,1
1740,2019-04-22,181.44,13389900,-1.7896213183730703,-1,0.017724927080996267,1,178.28,-0.016827462418667904,-1,1,-1,-1
1741,2019-04-23,183.78,19954800,-0.5691145890335952,-1,0.012896825396825351,1,181.44,0.7164902998236394,1,1,-1,1
1742,2019-04-24,182.58,37289900,1.0352864653910763,1,-0.0065295461965392265,-1,183.78,0.38633148329524863,1,-1,1,1
1743,2019-04-25,193.26,54148800,1.8885166006701184,1,0.05849490634242516,1,182.58,7.88695366414721,1,1,1,1
1744,2019-04-26,191.49,22075000,0.52467532467532,1,-0.009158646383110702,-1,193.26,-0.3932526130601216,-1,-1,1,-1
1745,2019-04-29,194.78,19641300,-2.005760670332555,-1,0.017181053840931604,1,191.49,-0.281999060003144,-1,1,-1,-1
1746,2019-04-30,193.4,23494700,0.4068180647819105,1,-0.007084916315843515,-1,194.78,-0.3029058424889637,-1,-1,1,-1
1747,2019-05-01,193.03,15996600,0.898449532806243,1,-0.001913133402275058,-1,193.4,0.713547052740432,1,-1,1,1
1748,2019-05-02,192.53,13209500,0.24352331606217556,1,-0.0025902709423405446,-1,193.03,-0.015541625654044001,-1,-1,1,-1
1749,2019-05-03,195.47,14575400,-0.5607572795555116,-1,0.015270347478315127,1,192.53,0.9608892120708432,1,1,-1,1
1750,2019-05-06,193.88,13994900,-1.3804643380045942,-1,-0.008134240548421823,-1,195.47,-2.1640149383537066,-1,-1,-1,-1
1751,2019-05-07,189.77,16253000,1.4386620961877956,1,-0.021198679595626047,-1,193.88,-0.691149164431609,-1,-1,1,-1
1752,2019-05-08,189.54,12505700,-0.0792016473942688,-1,-0.0012119934657744968,-1,189.77,-0.20024239869316746,-1,-1,-1,-1
1753,2019-05-09,188.65,12967000,-0.7745726495726587,-1,-0.004695578769652764,-1,189.54,-1.2345679012345698,-1,-1,-1,-1
1754,2019-05-10,188.34,12578500,-0.047808764940240854,-1,-0.0016432547044792356,-1,188.65,-0.2120328650940926,-1,-1,-1,-1
1755,2019-05-13,181.54,16833300,1.0681198910081786,1,-0.036104916640118945,-1,188.34,-2.5698205373261143,-1,-1,1,-1
1756,2019-05-14,180.73,17628100,0.9807144422529149,1,-0.004461826594689855,-1,181.54,0.5398259336785382,1,-1,1,1
1757,2019-05-15,186.27,16746900,-3.242434319920199,-1,0.030653460963868895,1,180.73,-0.1715265866209275,-1,1,-1,-1
1758,2019-05-16,186.99,12953100,-1.0483653066738705,-1,0.0038653567402158195,1,186.27,-0.654963225425457,-1,1,-1,-1
1759,2019-05-17,185.3,10485400,-0.2488638822765678,-1,-0.009037916466121176,-1,186.99,-1.1497941066367214,-1,-1,-1,-1
1760,2019-05-20,182.72,10352000,-0.4618429733890496,-1,-0.013923367512142515,-1,185.3,-1.845655693470057,-1,-1,-1,-1
1761,2019-05-21,184.82,7502800,-0.13544996478300916,-1,0.011492994746059582,1,182.72,1.012478108581433,1,1,-1,1
1762,2019-05-22,185.32,9213800,-0.3193850484490897,-1,0.0027053349204630983,1,184.82,-0.04869602856833861,-1,1,-1,-1
1763,2019-05-23,180.87,12768800,0.8496875342615848,1,-0.024012518886250778,-1,185.32,-1.5648607813511795,-1,-1,1,-1
1764,2019-05-24,181.06,8807700,0.6965392420336808,1,0.0010504782440425853,1,180.87,0.8072095980538553,1,1,1,1
1765,2019-05-28,184.31,14843300,-1.5258345268260496,-1,0.01794985087816192,1,181.06,0.26510548989284755,1,1,-1,1
1766,2019-05-29,182.19,12797700,0.7138964577656688,1,-0.011502360154088231,-1,184.31,-0.4394769681514851,-1,-1,1,-1
1767,2019-05-30,183.01,8581500,0.03823465151847367,1,0.004500795872440788,1,182.19,0.48850101542346713,1,1,1,1
