,date,msft_close,msft_vol,msft_intra_perc_change,msft_intra_returns,msft_pct_change,msft_pct_returns,msft_previous_close,msft_opening_change,msft_opening_returns,msft_target,msft_intra_target,msft_open_target
1883,2017-09-19,75.44,16093300,-0.30581039755352213,-1,0.0037253858435337683,1,75.16,0.06652474720595684,1,1,-1,1
1884,2017-09-20,74.94,21587900,0.5441274054412696,1,-0.006627783669141074,-1,75.44,-0.11930010604454322,-1,-1,1,-1
1885,2017-09-21,74.21,19186100,1.19824257755293,1,-0.009741126234320885,-1,74.94,0.22684814518281518,1,-1,1,1
1886,2017-09-22,74.41,14111400,-0.5676442762535501,-1,0.0026950545748551935,1,74.21,-0.296456003234064,-1,1,-1,-1
1887,2017-09-25,73.26,24149200,1.1202591442839767,1,-0.015454911974196905,-1,74.41,-0.43004972449938605,-1,-1,1,-1
1888,2017-09-26,73.26,18019600,0.5565359033527849,1,0.0,-1,73.26,0.559650559650555,1,-1,1,1
1889,2017-09-27,73.85,19565100,-0.4078857919782422,-1,0.008053508053507796,1,73.26,0.39585039585038495,1,1,-1,1
1890,2017-09-28,73.87,10883800,-0.4487353821049745,-1,0.0002708192281652977,1,73.85,-0.4197698036560434,-1,1,-1,-1
1891,2017-09-29,74.49,17079100,-0.7438463619150624,-1,0.00839312305401374,1,73.87,0.09476106673885633,1,1,-1,1
1892,2017-10-02,74.61,15304800,0.1338508901084116,1,0.00161095449053561,1,74.49,0.2953416565981996,1,1,1,1
1893,2017-10-03,74.26,12190400,0.5490826302397169,1,-0.004691060179600526,-1,74.61,0.08041817450744172,1,-1,1,1
1894,2017-10-04,74.69,13317700,-0.8098258874341939,-1,0.005790465930514355,1,74.26,-0.2289253972528975,-1,1,-1,-1
1895,2017-10-05,75.97,21195300,-0.9970752459452275,-1,0.017137501673584188,1,74.69,0.7095996786718451,1,1,-1,1
1896,2017-10-06,76.0,13959800,-0.4361041363816549,-1,0.0003948927208108355,1,75.97,-0.3948927208108427,-1,1,-1,-1
1897,2017-10-09,76.29,11386500,-0.4212189021982459,-1,0.003815789473684328,1,76.0,-0.03947368421052781,-1,1,-1,-1
1898,2017-10-10,76.29,13944500,0.0524040351106931,1,0.0,-1,76.29,0.052431511338303885,1,-1,1,1
1899,2017-10-11,76.42,15388900,-0.07857517024620518,-1,0.0017040241184951288,1,76.29,0.09175514484204113,1,1,-1,1
1900,2017-10-12,77.12,16876500,-0.8236370767420705,-1,0.009159905783826305,1,76.42,0.09159905783825331,1,1,-1,1
1901,2017-10-13,77.49,15335700,0.12888258796237725,1,0.004797717842323523,1,77.12,0.6094398340248948,1,1,1,1
1902,2017-10-16,77.65,12380100,-0.29708085765952463,-1,0.002064782552587463,1,77.49,-0.09033423667569129,-1,1,-1,-1
1903,2017-10-17,77.59,16824000,-0.1548986704530845,-1,-0.0007726980038634812,-1,77.65,-0.23180940115905577,-1,-1,-1,-1
1904,2017-10-18,77.61,13300700,0.07724990343762363,1,0.0002577651759245736,1,77.59,0.10310607036989082,1,1,1,1
1905,2017-10-19,77.91,15092800,-0.43831378110094554,-1,0.0038654812524159254,1,77.61,-0.0515397500322204,-1,1,-1,-1
1906,2017-10-20,78.81,22866400,-0.6256384065372946,-1,0.011551790527531747,1,77.91,0.5262482351431095,1,1,-1,1
1907,2017-10-23,78.83,20627200,0.2025572857323669,1,0.00025377490166222927,1,78.81,0.22839741149599369,1,1,1,1
1908,2017-10-24,78.86,17517200,0.05069708491762516,1,0.00038056577445133577,1,78.83,0.08879868070532461,1,1,1,1
1909,2017-10-25,78.63,20410800,-0.0636294222448424,-1,-0.002916560994166928,-1,78.86,-0.35505959928988223,-1,-1,-1,-1
1910,2017-10-26,78.76,32120700,0.5555555555555526,1,0.001653312984865929,1,78.63,0.7249141549027184,1,1,1,1
1911,2017-10-27,83.81,71066700,0.6637430366243953,1,0.06411884205180285,1,78.76,7.12290502793296,1,1,1,1
1912,2017-10-30,83.89,31756700,-0.22700119474312752,-1,0.0009545400310224661,1,83.81,-0.13124925426560008,-1,1,-1,-1
1913,2017-10-31,83.18,27086600,1.3987671882408637,1,-0.008463464060078585,-1,83.89,0.5602574800333757,1,-1,1,1
1914,2017-11-01,83.18,22307400,0.5975143403441683,1,0.0,-1,83.18,0.6011060351045924,1,-1,1,1
1915,2017-11-02,84.05,23992900,-0.8398320335932848,-1,0.010459245010819851,1,83.18,0.2043760519355464,1,1,-1,1
1916,2017-11-03,84.14,17633500,-0.0713606089438657,-1,0.001070791195716847,1,84.05,0.03569303985722919,1,1,-1,1
1917,2017-11-06,84.47,19860900,-0.32066508313538716,-1,0.003922034704064714,1,84.14,0.07130972189208731,1,1,-1,1
1918,2017-11-07,84.27,17939700,0.5898313082458417,1,-0.0023677045104770755,-1,84.47,0.3551556765715605,1,-1,1,1
1919,2017-11-08,84.56,18034200,-0.49916805324459435,-1,0.0034413195680551567,1,84.27,-0.15426604960246287,-1,1,-1,-1
1920,2017-11-09,84.09,21178400,0.023778385447623375,1,-0.005558183538315942,-1,84.56,-0.5321665089877043,-1,-1,1,-1
1921,2017-11-10,83.87,19397800,-0.09547678720610847,-1,-0.0026162444999405787,-1,84.09,-0.35676061362825207,-1,-1,-1,-1
1922,2017-11-13,83.93,14196900,-0.3227348792732611,-1,0.0007153928699177303,1,83.87,-0.2503875044712149,-1,1,-1,-1
1923,2017-11-14,84.05,18801300,-0.6586826347305355,-1,0.001429762897652731,1,83.93,-0.5123317049922635,-1,1,-1,-1
1924,2017-11-15,82.98,19383100,0.5870372588954055,1,-0.012730517549077836,-1,84.05,-0.6900654372397362,-1,-1,1,-1
1925,2017-11-16,83.2,20962800,-0.12033694344164685,-1,0.0026512412629549065,1,82.98,0.14461315979752992,1,1,-1,1
1926,2017-11-17,82.4,22079000,0.866217516843117,1,-0.009615384615384581,-1,83.2,-0.0961538461538441,-1,-1,1,-1
1927,2017-11-20,82.53,16315000,-0.1577669902912566,-1,0.0015776699029126373,1,82.4,0.0,-1,1,-1,-1
1928,2017-11-21,83.72,21237500,-1.1844331641286006,-1,0.014418999151823542,1,82.53,0.25445292620864385,1,1,-1,1
1929,2017-11-22,83.11,20553100,0.8588810688297732,1,-0.0072861920688007675,-1,83.72,0.13139034878165246,1,-1,1,1
1930,2017-11-24,83.26,7425600,-0.3011685339115769,-1,0.0018048369630609962,1,83.11,-0.12032246420406005,-1,1,-1,-1
1931,2017-11-27,83.87,18265200,-0.6721882126995586,-1,0.007326447273600767,1,83.26,0.06005284650492091,1,1,-1,1
1932,2017-11-28,84.88,21926000,-0.9634828119424318,-1,0.01204244664361509,1,83.87,0.23846428997256305,1,1,-1,1
1933,2017-11-29,83.34,27381100,1.6172824932121244,1,-0.01814326107445796,-1,84.88,-0.20028275212064292,-1,-1,1,-1
1934,2017-11-30,84.17,33054600,-0.7903245120344827,-1,0.00995920326373878,1,83.34,0.2039836813054976,1,1,-1,1
1935,2017-12-01,84.26,29532100,-0.7894736842105393,-1,0.001069264583580809,1,84.17,-0.677200902934546,-1,1,-1,-1
1936,2017-12-04,81.08,39094900,3.956408434020378,1,-0.03774032755755996,-1,84.26,0.18988844054117798,1,-1,1,1
1937,2017-12-05,81.59,26152300,-0.3073518564052127,-1,0.006290083867785068,1,81.08,0.3206709422792367,1,1,-1,1
1938,2017-12-06,82.78,26162100,-1.5082771305947322,-1,0.01458512072557916,1,81.59,-0.049025615884307205,-1,1,-1,-1
1939,2017-12-07,82.49,23184500,0.06057669008966727,1,-0.003503261657405221,-1,82.78,-0.28992510268180105,-1,-1,1,-1
1940,2017-12-08,84.16,24489100,-0.6337438718163353,-1,0.020244878167050562,1,82.49,1.381985695235787,1,1,-1,1
1941,2017-12-11,85.23,22857900,-1.1151975323288619,-1,0.01271387832699622,1,84.16,0.1544676806083765,1,1,-1,1
1942,2017-12-12,85.58,23924100,-0.31649279099753375,-1,0.004106535257538457,1,85.23,0.09386366302944772,1,1,-1,1
1943,2017-12-13,85.35,22062700,0.4548635409377194,1,-0.0026875438186492184,-1,85.58,0.18695956999298505,1,-1,1,1
1944,2017-12-14,84.69,19306000,0.8662062507316036,1,-0.007732864674868112,-1,85.35,0.09373169302871999,1,-1,1,1
1945,2017-12-15,86.85,53936700,-1.8648838845883051,-1,0.025504782146652527,1,84.69,0.6730428622033385,1,1,-1,1
1946,2017-12-18,86.38,22283800,0.8494031221304053,1,-0.005411629245826166,-1,86.85,0.3108808290155558,1,-1,1,1
1947,2017-12-19,85.83,23524800,0.6022003474232729,1,-0.0063672146330168156,-1,86.38,-0.034730261634638965,-1,-1,1,-1
1948,2017-12-20,85.52,23674900,0.7888631090487317,1,-0.003611790749155297,-1,85.83,0.43108470231854196,1,-1,1,1
1949,2017-12-21,85.5,17990700,0.639163277164436,1,-0.0002338634237605275,-1,85.52,0.6197380729653896,1,-1,1,1
1950,2017-12-22,85.51,14145800,-0.12880562060889864,-1,0.00011695906432751535,1,85.5,-0.11695906432747873,-1,1,-1,-1
1951,2017-12-26,85.4,9891200,-0.10549759699918346,-1,-0.001286399251549497,-1,85.51,-0.23389077300900812,-1,-1,-1,-1
1952,2017-12-27,85.71,14678000,-0.07005253940453947,-1,0.0036299765807961126,1,85.4,0.2927400468384075,1,1,-1,1
1953,2017-12-28,85.72,10594300,0.20954598370198696,1,0.0001166725002916813,1,85.71,0.2216777505542083,1,1,1,1
1954,2017-12-29,85.54,18717400,0.10510335162908933,1,-0.002099860009332599,-1,85.72,-0.10499300046663955,-1,-1,1,-1
1955,2018-01-02,85.95,22483800,0.20898641588295905,1,0.004793079261164346,1,85.54,0.6897357961187621,1,1,1,1
1956,2018-01-03,86.35,26061400,-0.3369742040436812,-1,0.0046538685282140335,1,85.95,0.12798138452588648,1,1,-1,1
1957,2018-01-04,87.11,21912000,-0.60053123917311,-1,0.008801389693109396,1,86.35,0.27793862188767704,1,1,-1,1
1958,2018-01-05,88.19,23407100,-0.6046087154916737,-1,0.012398117322925062,1,87.11,0.6313856044082162,1,1,-1,1
1959,2018-01-08,88.28,22113000,-0.09070294784580306,-1,0.0010205238689193763,1,88.19,0.011339154099110007,1,1,-1,1
1960,2018-01-09,88.22,19484300,0.48505358150028965,1,-0.0006796556411418075,-1,88.28,0.4191209787041284,1,-1,1,1
1961,2018-01-10,87.82,18652200,0.04552697473253614,1,-0.004534119247336266,-1,88.22,-0.40807073226025775,-1,-1,1,-1
1962,2018-01-11,88.08,17808900,0.056734369681149616,1,0.002960601229788251,1,87.82,0.35299476201321145,1,1,1,1
1963,2018-01-12,89.6,24271500,-1.0488327506484636,-1,0.0172570390554041,1,88.08,0.6698455949137188,1,1,-1,1
1964,2018-01-16,88.35,36599700,1.942286348501665,1,-0.013950892857142905,-1,89.6,0.5580357142857143,1,-1,1,1
1965,2018-01-17,90.14,25621200,-1.1899416255051665,-1,0.020260328239954717,1,88.35,0.8262591963780465,1,1,-1,1
1966,2018-01-18,90.1,24159700,-0.3340757238307318,-1,-0.0004437541601953754,-1,90.14,-0.37719103616596783,-1,-1,-1,-1
1967,2018-01-19,90.0,36875000,0.15531395606833878,1,-0.0011098779134294245,-1,90.1,0.04439511653718785,1,-1,1,1
1968,2018-01-22,91.61,23601600,-1.788888888888888,-1,0.017888888888888843,1,90.0,0.0,-1,1,-1,-1
1969,2018-01-23,91.9,23412800,0.0,-1,0.0031655932758434258,1,91.61,0.3165593275843317,1,1,-1,1
1970,2018-01-24,91.82,33277500,0.7887628309022194,1,-0.0008705114254625723,-1,91.9,0.7072905331882388,1,-1,1,1
1971,2018-01-25,92.33,26383200,0.15140045420136322,1,0.0055543454585058605,1,91.82,0.7079067741232908,1,1,1,1
1972,2018-01-26,94.06,29172200,-1.0094501718213034,-1,0.018737138524856478,1,92.33,0.8556265569154189,1,1,-1,1
1973,2018-01-29,93.92,31569900,1.2823207904141254,1,-0.0014884116521369783,-1,94.06,1.148203274505633,1,-1,1,1
1974,2018-01-30,92.74,38635100,0.6002143622722426,1,-0.012563884156729155,-1,93.92,-0.660136286201027,-1,-1,1,-1
1975,2018-01-31,95.01,48756300,-1.3440000000000054,-1,0.024477032564157897,1,92.74,1.0890662065990997,1,1,-1,1
1976,2018-02-01,94.26,47227900,0.5591307099905064,1,-0.007893905904641563,-1,95.01,-0.23155457320281955,-1,-1,1,-1
1977,2018-02-02,91.78,47867800,1.9863306279367787,1,-0.0263102058137068,-1,94.26,-0.657755145342674,-1,-1,1,-1
1978,2018-02-05,88.0,51031500,2.826855123674914,1,-0.04118544345173236,-1,91.78,-1.3292656352146426,-1,-1,1,-1
1979,2018-02-06,91.33,67998600,-5.109909080446539,-1,0.03784090909090909,1,88.0,-1.2613636363636356,-1,1,-1,-1
1980,2018-02-07,89.61,41107600,0.9724831473090899,1,-0.01883280411693855,-1,91.33,-0.9197415964086318,-1,-1,1,-1
1981,2018-02-08,85.01,55628700,5.239103778842926,1,-0.051333556522709434,-1,89.61,0.11159468809284045,1,-1,1,1
1982,2018-02-09,88.18,63499100,-2.178447276940915,-1,0.03728973061992713,1,85.01,1.5174685331137419,1,1,-1,1
1983,2018-02-12,89.13,35720300,-0.4394861392833002,-1,0.01077341800861853,1,88.18,0.6350646405080381,1,1,-1,1
1984,2018-02-13,89.83,26407700,-1.0120319352299465,-1,0.00785369684730175,1,89.13,-0.22439133849432139,-1,1,-1,-1
1985,2018-02-14,90.81,34960900,-2.5985764320415736,-1,0.010909495714126693,1,89.83,-1.469442279861954,-1,1,-1,-1
1986,2018-02-15,92.66,27823900,-1.589737967328147,-1,0.020372205704217494,1,90.81,0.44048012333442516,1,1,-1,1
1987,2018-02-16,92.0,30596900,0.4867495943753411,1,-0.007122814590977744,-1,92.66,-0.22663500971292225,-1,-1,1,-1
1988,2018-02-20,92.72,30911700,-1.3554875382597233,-1,0.00782608695652165,1,92.0,-0.5652173913043435,-1,1,-1,-1
1989,2018-02-21,91.49,26922500,1.6024951602495259,1,-0.01326574633304578,-1,92.72,0.28041415012942744,1,-1,1,1
1990,2018-02-22,91.73,24392800,0.3476371537207965,1,0.002623237512296539,1,91.49,0.6120887528691685,1,1,1,1
1991,2018-02-23,94.06,26329200,-0.4914529914529999,-1,0.025400632290417446,1,91.73,2.0385915185871473,1,1,-1,1
1992,2018-02-26,95.42,30199800,-1.080508474576267,-1,0.014458856049330171,1,94.06,0.361471401233259,1,1,-1,1
1993,2018-02-27,94.2,25869100,1.6085230833507336,1,-0.01278557954307269,-1,95.42,0.33535946342485135,1,-1,1,1
1994,2018-02-28,93.77,31167300,1.1282159426402438,1,-0.0045647558386412435,-1,94.2,0.6794055201698519,1,-1,1,1
1995,2018-03-01,92.85,37135600,1.2128949888285996,1,-0.009811240268742694,-1,93.77,0.23461661512210608,1,-1,1,1
1996,2018-03-02,93.05,32830400,-1.605153963747542,-1,0.002154011847065096,1,92.85,-1.3677975228863717,-1,1,-1,-1
1997,2018-03-05,93.64,23901600,-1.4078405891271357,-1,0.0063406770553466885,1,93.05,-0.7630306286942437,-1,1,-1,-1
1998,2018-03-06,93.32,22175800,1.08119567521731,1,-0.0034173430158053186,-1,93.64,0.747543784707393,1,-1,1,1
1999,2018-03-07,93.86,26716100,-0.7513954486904282,-1,0.005786540934419326,1,93.32,-0.17145306472352828,-1,1,-1,-1
2000,2018-03-08,94.43,25887800,-0.16972525723985446,-1,0.006072874493927127,1,93.86,0.4368207969315966,1,1,-1,1
2001,2018-03-09,96.54,36937300,-1.3117850771329624,-1,0.022344593879063845,1,94.43,0.9107275230329337,1,1,-1,1
2002,2018-03-12,96.77,26073700,-0.2797927461139855,-1,0.0023824321524754666,1,96.54,-0.041433602651757044,-1,1,-1,-1
2003,2018-03-13,94.41,35387800,2.6701030927835085,1,-0.024387723468016986,-1,96.77,0.23767696600186422,1,-1,1,1
2004,2018-03-14,93.85,32132000,1.3351555929352503,1,-0.005931575045016402,-1,94.41,0.7520389789217329,1,-1,1,1
2005,2018-03-15,94.18,27611000,-0.6949641826152098,-1,0.0035162493340439305,1,93.85,-0.3409696323921078,-1,1,-1,-1
2006,2018-03-16,94.6,49081300,0.08449514152937526,1,0.004459545551072308,1,94.18,0.5308982798895732,1,1,1,1
2007,2018-03-19,92.89,33344100,0.9067633880947241,1,-0.018076109936574936,-1,94.6,-0.9090909090909085,-1,-1,1,-1
2008,2018-03-20,93.13,23075200,-0.08597528210639258,-1,0.0025837011519000974,1,92.89,0.1722467434600028,1,1,-1,1
2009,2018-03-21,92.48,24457100,0.48423544603465274,1,-0.0069794910340383876,-1,93.13,-0.21475357027809366,-1,-1,1,-1
2010,2018-03-22,89.79,38604700,1.6215623972827762,1,-0.029087370242214527,-1,92.48,-1.3083910034602162,-1,-1,1,-1
2011,2018-03-23,87.18,44068900,2.592178770949713,1,-0.029067824924824626,-1,89.79,-0.32297583249805795,-1,-1,1,-1
2012,2018-03-26,93.78,56396800,-3.498510098223156,-1,0.07570543702684085,1,87.18,3.9343886212433956,1,1,-1,1
2013,2018-03-27,89.47,56569000,5.7615336001685264,1,-0.04595862657283001,-1,93.78,1.2369375133290643,1,-1,1,1
2014,2018-03-28,89.39,52501100,0.47873524827431824,1,-0.0008941544651838162,-1,89.47,0.3911925785179326,1,-1,1,1
2015,2018-03-29,91.27,45867500,-1.2086937236637716,-1,0.02103143528358875,1,89.39,0.8837677592571946,1,1,-1,1
2016,2018-04-02,88.52,48515400,2.1554106333591276,1,-0.030130382381943654,-1,91.27,-0.8765202147474496,-1,-1,1,-1
2017,2018-04-03,89.71,37213800,-0.14512167894618827,-1,0.01344328965205599,1,88.52,1.197469498418439,1,1,-1,1
2018,2018-04-04,92.33,35560000,-5.099601593625503,-1,0.029205216809720325,1,89.71,-2.0733474529038007,-1,1,-1,-1
2019,2018-04-05,92.38,29771900,0.0649069666810929,1,0.0005415357955160793,1,92.33,0.11913787501353777,1,1,1,1
2020,2018-04-06,90.23,38026000,1.3771996939556137,1,-0.023273435808616516,-1,92.38,-0.9634119939380825,-1,-1,1,-1
2021,2018-04-09,90.77,31533900,0.29657293497364917,1,0.005984705751967079,1,90.23,0.8977058627950818,1,1,1,1
2022,2018-04-10,92.88,26812000,-0.5303604286178102,-1,0.023245565715544814,1,90.77,1.784730637875955,1,1,-1,1
2023,2018-04-11,91.86,24872100,0.16302575806978117,1,-0.010981912144702788,-1,92.88,-0.936692506459938,-1,-1,1,-1
2024,2018-04-12,93.58,26758900,-1.2441847884885766,-1,0.018724145438711037,1,91.86,0.6205094709340381,1,1,-1,1
2025,2018-04-13,93.08,23346100,1.0313662945241882,1,-0.005343022013250653,-1,93.58,0.5022440692455641,1,-1,1,1
2026,2018-04-16,94.17,20288100,-0.10630381630701449,-1,0.011710356682423706,1,93.08,1.0636012032660023,1,1,-1,1
2027,2018-04-17,96.07,26771000,-1.126315789473677,-1,0.020176276945948812,1,94.17,0.881384729744078,1,1,-1,1
2028,2018-04-18,96.44,21043300,-0.2286426938266461,-1,0.0038513583845114496,1,96.07,0.15613615072343676,1,1,-1,1
2029,2018-04-19,96.11,23552500,0.342181667357941,1,-0.0034218166735794364,-1,96.44,0.0,-1,-1,1,-1
2030,2018-04-20,95.0,31154400,0.9488061724533382,1,-0.011549266465508246,-1,96.11,-0.20809489127042224,-1,-1,1,-1
2031,2018-04-23,95.35,22331800,0.40735324838103254,1,0.0036842105263157343,1,95.0,0.7789473684210473,1,1,1,1
2032,2018-04-24,93.12,34524800,3.241895261845377,1,-0.02338751966439423,-1,95.35,0.9334032511798642,1,-1,1,1
2033,2018-04-25,92.31,33729300,1.061093247588419,1,-0.008698453608247392,-1,93.12,0.193298969072157,1,-1,1,1
2034,2018-04-26,94.26,42529000,-0.7589524318546317,-1,0.021124471888202878,1,92.31,1.3432997508395568,1,1,-1,1
2035,2018-04-27,95.82,48272800,1.82377049180328,1,0.01654996817313803,1,94.26,3.5433906216846904,1,1,1,1
2036,2018-04-30,93.52,41523600,2.917055953493203,1,-0.024003339595074058,-1,95.82,0.5322479649342571,1,-1,1,1
2037,2018-05-01,95.0,31408900,-1.9203948074241028,-1,0.015825491873396214,1,93.52,-0.3314798973481633,-1,1,-1,-1
2038,2018-05-02,93.51,27471000,1.558058743025571,1,-0.015684210526315745,-1,95.0,-0.010526315789479069,-1,-1,1,-1
2039,2018-05-03,94.07,31142500,-1.1940619621342508,-1,0.0059886643139770435,1,93.51,-0.5881723879799073,-1,1,-1,-1
2040,2018-05-04,95.16,22531300,-1.9717102443206211,-1,0.011587115977463647,1,94.07,-0.7972786223025408,-1,1,-1,-1
2041,2018-05-07,96.22,24242000,-1.1032888515288402,-1,0.011139134089953817,1,95.16,0.010508617065999492,1,1,-1,1
2042,2018-05-08,95.81,23484600,0.04173187271777991,1,-0.0042610683849511055,-1,96.22,-0.3845354396175479,-1,-1,1,-1
2043,2018-05-09,96.94,27327400,-0.9686490990521743,-1,0.011794175973280474,1,95.81,0.20874647740319677,1,1,-1,1
2044,2018-05-10,97.91,22388100,-0.46172788836446016,-1,0.010006189395502352,1,96.94,0.536414276872288,1,1,-1,1
2045,2018-05-11,97.7,16778300,0.10224948875255044,1,-0.002144826881830153,-1,97.91,-0.11234807476253644,-1,-1,1,-1
2046,2018-05-14,98.03,19454100,-0.11233660130718898,-1,0.003377686796315338,1,97.7,0.2251791197543489,1,1,-1,1
2047,2018-05-15,97.32,24594000,-0.08227067050596287,-1,-0.007242680811996416,-1,98.03,-0.8058757523207245,-1,-1,-1,-1
2048,2018-05-16,97.15,17384700,0.2156943303204537,1,-0.0017468146321412137,-1,97.32,0.04110152075627441,1,-1,1,1
2049,2018-05-17,96.18,17246700,0.5994212484497708,1,-0.009984559958826522,-1,97.15,-0.40144107050952194,-1,-1,1,-1
2050,2018-05-18,96.36,17865800,-0.36454535985834213,-1,0.0018714909544603753,1,96.18,-0.17675192347681606,-1,1,-1,-1
2051,2018-05-21,97.6,19422500,-0.618556701030922,-1,0.012868410128684005,1,96.36,0.6641760066417607,1,1,-1,1
2052,2018-05-22,97.5,15441200,0.18427518427519124,1,-0.0010245901639344135,-1,97.6,0.08196721311476692,1,-1,1,1
2053,2018-05-23,98.66,21251200,-2.0163375038775753,-1,0.01189743589743597,1,97.5,-0.8102564102564167,-1,1,-1,-1
2054,2018-05-24,98.31,26649300,0.42540261318748274,1,-0.0035475369957429503,-1,98.66,0.0709507399148666,1,-1,1,1
2055,2018-05-25,98.36,18363900,-0.06103763987792704,-1,0.0005085952598922194,1,98.31,-0.01017190519784876,-1,1,-1,-1
2056,2018-05-29,98.01,28671000,-0.1737530662305823,-1,-0.0035583570557136124,-1,98.36,-0.5286701911346036,-1,-1,-1,-1
2057,2018-05-30,98.95,22158500,-0.6510019326619881,-1,0.009590858075706477,1,98.01,0.30609121518212135,1,1,-1,1
2058,2018-05-31,98.84,34140900,0.4532178467116556,1,-0.0011116725618999235,-1,98.95,0.3436078827690787,1,-1,1,1
2059,2018-06-01,100.79,28655600,-1.5209508460918666,-1,0.019728854714690547,1,98.84,0.44516390125455046,1,1,-1,1
2060,2018-06-04,101.67,27281600,-0.40489828165119157,-1,0.008731024903264162,1,100.79,0.4663161027879738,1,1,-1,1
2061,2018-06-05,102.19,23514400,-0.18627450980391932,-1,0.005114586407003019,1,101.67,0.32457952198288414,1,1,-1,1
2062,2018-06-06,102.49,21122900,-0.009758001561271374,-1,0.002935707994911496,1,102.19,0.2837851061747786,1,1,-1,1
2063,2018-06-07,100.88,28232200,1.7243058938139408,1,-0.01570884964386765,-1,102.49,0.1561127914918634,1,-1,1,1
2064,2018-06-08,101.63,22165100,-0.534177465624683,-1,0.007434575733544779,1,100.88,0.20816812053926245,1,1,-1,1
2065,2018-06-11,101.05,23490900,-0.03960003960003172,-1,-0.005706976286529497,-1,101.63,-0.6100560858014271,-1,-1,-1,-1
2066,2018-06-12,101.31,18325200,-0.20771513353116514,-1,0.002572983671449869,1,101.05,0.04948045522018521,1,1,-1,1
2067,2018-06-13,100.85,29492900,0.8552890287062569,1,-0.004540519198499737,-1,101.31,0.40469845030105284,1,-1,1,1
2068,2018-06-14,101.42,25691800,0.22626660108214852,1,0.005651958353991127,1,100.85,0.7932573128408641,1,1,1,1
2069,2018-06-15,100.13,65738600,1.3594719732046199,1,-0.012719384736738393,-1,101.42,0.08873989351213116,1,-1,1,1
2070,2018-06-18,100.86,23586000,-0.8499150084991444,-1,0.007290522320982706,1,100.13,-0.11984420253669263,-1,1,-1,-1
2071,2018-06-19,100.86,28653100,-1.2142498745609571,-1,0.0,-1,100.86,-1.1996827285345961,-1,-1,-1,-1
2072,2018-06-20,101.87,26180800,-0.49324257669922067,-1,0.010013880626611238,1,100.86,0.5056513979773994,1,1,-1,1
2073,2018-06-21,101.14,23198200,0.9208463949843239,1,-0.007165995877098319,-1,101.87,0.20614508687542332,1,-1,1,1
2074,2018-06-22,100.41,38923100,0.0,-1,-0.007217718014633223,-1,101.14,-0.7217718014633221,-1,-1,-1,-1
2075,2018-06-25,98.39,35433300,1.6099999999999992,1,-0.020117518175480464,-1,100.41,-0.40832586395776976,-1,-1,1,-1
2076,2018-06-26,99.08,26897200,-0.26310463468933937,-1,0.007012907815834968,1,98.39,0.4370362841752135,1,1,-1,1
2077,2018-06-27,97.54,31298400,2.0486041373769757,1,-0.015542995559144068,-1,99.08,0.5046427129592248,1,-1,1,1
2078,2018-06-28,98.63,26650700,-1.283631135756829,-1,0.011174902604059733,1,97.54,-0.1640352675825413,-1,1,-1,-1
2079,2018-06-29,98.61,28053200,0.3234610330536818,1,-0.0002027780594139328,-1,98.63,0.3041670891209687,1,-1,1,1
2080,2018-07-02,100.01,19564500,-1.9469928644240682,-1,0.014197343068654389,1,98.61,-0.5171889260724116,-1,1,-1,-1
2081,2018-07-03,99.05,14670300,1.423168789808924,1,-0.009599040095990441,-1,100.01,0.4699530046995289,1,-1,1,1
2082,2018-07-05,99.76,18977400,-0.2613065326633217,-1,0.007168096920747269,1,99.05,0.4543160020191851,1,1,-1,1
2083,2018-07-06,101.16,19234600,-1.2713985383922275,-1,0.014033680834001583,1,99.76,0.1303127506014389,1,1,-1,1
2084,2018-07-09,101.85,18212000,-0.19675356615837541,-1,0.006820877817319104,1,101.16,0.48438117833136524,1,1,-1,1
2085,2018-07-10,102.12,19293100,-0.11764705882353386,-1,0.0026509572901325384,1,101.85,0.14727540500736935,1,1,-1,1
2086,2018-07-11,101.98,19644600,-0.8205635195254555,-1,-0.0013709361535448883,-1,102.12,-0.9498629063846443,-1,-1,-1,-1
2087,2018-07-12,104.19,24335900,-1.3817261846842481,-1,0.0216709158658559,1,101.98,0.7746616983722221,1,1,-1,1
2088,2018-07-13,105.43,24635200,-1.0156175146114805,-1,0.011901334101161343,1,104.19,0.17276130146847762,1,1,-1,1
2089,2018-07-16,104.91,21786900,0.4648956356736329,1,-0.004932182490752224,-1,105.43,-0.028454898985109677,-1,-1,1,-1
2090,2018-07-17,105.95,25901700,-1.2809482841028614,-1,0.00991325898389106,1,104.91,-0.2859593937660825,-1,1,-1,-1
2091,2018-07-18,105.12,29493900,0.7740230319048454,1,-0.007833883907503503,-1,105.95,-0.009438414346394636,-1,-1,1,-1
2092,2018-07-19,104.4,40171600,0.5050986371866969,1,-0.006849315068493178,-1,105.12,-0.18074581430745595,-1,-1,1,-1
2093,2018-07-20,106.27,56004000,1.6746854182087365,1,0.017911877394635844,1,104.4,3.5249042145593794,1,1,1,1
2094,2018-07-23,107.97,29707000,-1.571025399811855,-1,0.01599698880210787,1,106.27,0.028229980239014903,1,1,-1,1
2095,2018-07-24,107.66,26316600,0.8381689232753031,1,-0.002871167917014028,-1,107.97,0.5557099194220564,1,-1,1,1
2096,2018-07-25,110.83,30702100,-2.6583919970359435,-1,0.029444547650009367,1,107.66,0.2786550250789496,1,1,-1,1
