,date,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
629,2020-01-20,0.8119000000000001,1,0.5521999999999999,1,1.6032000000000002,0.21600000000000003,5.393999999999999,1.39,1,1.0756,1,1.5275,1
630,2020-01-21,-1.1941,-1,5.102099999999999,1,2.0461,2.011,20.109,2.8810000000000002,1,8.2623,1,2.0614,1
631,2020-01-22,1.0062000000000004,1,4.290000000000001,1,1.9696,0.8909999999999999,13.411,1.6980000000000002,1,10.636699999999998,1,2.4336,1
632,2020-01-23,5.3130000000000015,1,10.290300000000002,1,2.7249,1.889,19.921,3.19,1,-2.0358,-1,2.351,1
633,2020-01-24,-0.0756,-1,0.7097000000000001,1,1.0259999999999998,1.658,16.111,2.2310000000000003,1,-2.1186,-1,0.0,-1
634,2020-01-25,1.4939,1,1.6837,1,2.3323,0.149,4.513999999999999,1.3359999999999999,1,0.2908,1,1.7819999999999998,1
635,2020-01-26,0.5267,1,0.9119000000000002,1,0.2023,0.0,3.833,0.16699999999999998,1,0.7662,1,0.4926,1
636,2020-01-27,3.957100000000001,1,3.2806000000000006,1,4.6939,2.5180000000000002,27.523000000000003,4.961000000000001,1,-2.3389999999999995,-1,0.0015999999999999905,1
637,2020-01-28,4.6072,1,6.201800000000002,1,5.6926000000000005,1.0419999999999998,28.868999999999996,4.089,1,2.6730000000000005,1,0.7703,1
638,2020-01-29,0.9825,1,4.033500000000001,1,4.990100000000002,2.506,46.27799999999999,5.215,1,5.6682,1,1.8079,1
639,2020-01-30,2.9120000000000004,1,14.7795,1,6.067700000000001,4.7780000000000005,51.896999999999984,7.321999999999997,1,1.8823999999999983,1,-0.6554,-1
640,2020-01-31,4.177100000000001,1,19.233699999999995,1,1.1947,2.116,15.586999999999998,2.298,1,-0.04729999999999995,-1,1.2004,1
641,2020-02-01,0.4279,1,0.5864,1,-1.3849,1.327,3.201,0.473,-1,0.11869999999999994,1,-0.7771000000000001,-1
642,2020-02-02,0.0,-1,1.0307,1,0.0258,0.0,1.879,0.121,1,0.9878,1,4.073099999999998,1
643,2020-02-03,3.3286999999999995,1,4.246800000000001,1,3.8902,0.348,17.62,3.032,1,9.6465,1,4.784200000000001,1
644,2020-02-04,12.065499999999998,1,13.659399999999994,1,2.7506999999999997,1.359,17.659000000000006,2.9810000000000003,1,11.7644,1,1.7538,1
645,2020-02-05,1.9169,1,4.599,1,0.31609999999999977,2.374,19.173,2.4520000000000004,1,6.359200000000002,1,1.978,1
646,2020-02-06,1.6204000000000005,1,5.1024,1,4.660199999999999,1.854,19.527,4.621,1,2.0273,1,3.5445,1
647,2020-02-07,1.5005999999999995,1,3.5063000000000004,1,0.6948,0.778,12.252,0.97,1,3.5153,1,4.2001,1
648,2020-02-09,0.6718,1,1.2794,1,0.1295,0.6970000000000001,3.864,0.44,1,0.3816,1,0.8858,1
649,2020-02-10,1.5299999999999998,1,5.835900000000002,1,0.3736,1.181,13.468,1.3509999999999998,1,5.7170000000000005,1,6.783199999999999,1
650,2020-02-12,3.6107999999999993,1,5.862800000000001,1,1.3575,1.538,23.201999999999998,2.259,1,-0.5226999999999999,-1,1.1746,1
651,2020-02-13,1.3472999999999995,1,3.1914,1,1.8868,0.258,9.929,1.813,1,0.3187000000000001,1,-0.536,-1
652,2020-02-14,-0.2990999999999999,-1,5.159700000000001,1,3.9297000000000013,2.091,23.991,3.92,1,2.5733999999999995,1,1.6374,1
653,2020-02-15,-0.28800000000000003,-1,-0.1268,-1,0.9329,0.0,1.39,0.61,1,-0.1027,-1,4.671,1
654,2020-02-16,0.0,-1,0.2263,1,-0.5423,0.18899999999999997,1.811,0.0,-1,-0.16410000000000002,-1,1.2992,1
655,2020-02-17,0.823,1,0.4997,1,1.6630000000000005,1.0290000000000001,7.780999999999999,2.188,1,-0.4404,-1,1.0157,1
656,2020-02-18,1.7186,1,0.9867,1,-1.7507,2.6460000000000004,15.756000000000002,1.5959999999999999,-1,3.8286,1,1.3365,1
657,2020-02-19,3.9515,1,4.0368,1,1.1545,1.137,13.533,2.33,1,6.874100000000001,1,1.602,1
658,2020-02-20,-2.0699,-1,-0.8891000000000001,-1,-0.9138,1.3970000000000002,9.767000000000001,0.836,-1,6.187900000000001,1,2.108,1
659,2020-02-21,-3.4788,-1,0.8135999999999999,1,1.2279,0.9670000000000001,14.843,2.19,1,3.099400000000001,1,0.9997,1
660,2020-02-22,2.2374,1,2.8794000000000004,1,3.0359,0.14300000000000002,6.53,1.327,1,1.9896,1,1.9441,1
661,2020-02-25,1.8927,1,1.9408000000000003,1,-2.1042,1.672,7.994,0.334,-1,-1.6431000000000004,-1,1.4673000000000005,1
662,2020-02-26,-0.6767000000000001,-1,0.6126,1,-3.3722,2.717,10.616,0.667,-1,-0.5881999999999998,-1,3.6043,1
663,2020-02-27,0.3282999999999998,1,3.898200000000001,1,-1.2014,2.8449999999999998,18.533,1.6230000000000002,-1,-2.0751,-1,0.2263,1
664,2020-02-28,1.4589,1,1.6907,1,1.6616,0.462,10.181000000000001,1.357,1,1.7541,1,0.3812,1
665,2020-03-02,1.6471,1,0.5017,1,1.0753,1.162,14.392999999999999,1.444,1,1.8595,1,1.7633,1
666,2020-03-03,-0.9814,-1,6.928600000000001,1,-0.5171999999999999,1.499,12.184000000000001,1.317,-1,1.6384999999999996,1,2.5406,1
667,2020-03-04,2.3646000000000003,1,5.0105,1,1.7716000000000005,1.229,15.733,2.0380000000000003,1,1.8116,1,1.4374,1
668,2020-03-05,0.3222999999999998,1,0.4284000000000001,1,-2.4271000000000007,2.016,15.183,0.8,-1,0.9146999999999996,1,0.0,-1
669,2020-03-06,-0.2668999999999999,-1,0.7489999999999999,1,-2.5933,2.0469999999999997,19.616,0.337,-1,-2.3243,-1,-0.765,-1
670,2020-03-07,0.5176,1,1.9048,1,-0.20509999999999995,0.77,5.487,0.743,-1,0.7383,1,0.14239999999999986,1
671,2020-03-08,0.3527,1,2.9834,1,0.9922,0.0,2.4240000000000004,0.5760000000000001,1,-0.7037000000000001,-1,0.8641000000000001,1
672,2020-03-09,0.5906,1,5.8325999999999985,1,-3.5858000000000003,3.728,18.930000000000003,1.3430000000000002,-1,-2.5063999999999997,-1,0.299,1
673,2020-03-10,3.4992,1,2.7677000000000014,1,-0.9365,2.2920000000000003,11.885,1.823,-1,0.21729999999999985,1,3.5852999999999997,1
674,2020-03-11,0.26929999999999993,1,2.4799,1,0.3865,1.3070000000000002,14.306,1.3869999999999998,1,2.7965,1,2.2873,1
675,2020-03-12,2.3957,1,5.344600000000002,1,2.4687,0.7190000000000001,14.019,2.262,1,-2.2573000000000003,-1,0.1027,1
676,2020-03-14,-0.4922000000000001,-1,0.02849999999999997,1,-0.4699000000000002,0.359,2.428,0.213,-1,0.15989999999999993,1,2.2731,1
677,2020-03-16,0.5462,1,3.7539000000000007,1,1.5605,0.6859999999999999,10.636,1.6780000000000002,1,-2.9076,-1,1.0983,1
678,2020-03-17,-0.2783000000000003,-1,10.4068,1,5.8994,1.633,22.572000000000006,4.795000000000001,1,0.6117999999999998,1,2.2637,1
679,2020-03-18,0.4424000000000001,1,6.8998,1,0.5023999999999997,2.162,16.116999999999994,2.721,1,-2.8835,-1,1.6469999999999998,1
680,2020-03-19,-0.11379999999999996,-1,1.7866999999999993,1,-1.03,1.155,8.369,0.475,-1,-6.4708999999999985,-1,1.3057,1
681,2020-03-20,-1.4762,-1,8.1304,1,1.9408,1.178,15.16,2.6620000000000004,1,1.5516,1,1.9797,1
682,2020-03-21,1.5475,1,0.008400000000000185,1,0.0098,0.158,0.6829999999999999,0.159,1,-0.7769999999999999,-1,2.8822,1
683,2020-03-22,-0.6647000000000001,-1,-0.5108,-1,-1.1204999999999998,0.969,4.808,0.223,-1,-1.4628,-1,-1.5612,-1
684,2020-03-23,0.5614999999999999,1,0.7091000000000001,1,-1.7461,1.666,9.772,0.562,-1,2.1519999999999997,1,3.4105,1
685,2020-03-24,-0.2193,-1,3.7187,1,-2.9151,2.9539999999999997,24.183000000000003,0.863,-1,-3.0652000000000004,-1,4.3899,1
686,2020-03-25,0.4386000000000001,1,3.3288,1,1.2465000000000002,2.9540000000000006,31.161999999999995,3.882,1,2.282,1,1.5612999999999997,1
687,2020-03-26,0.010800000000000032,1,4.0631,1,2.3372,0.64,19.358,2.002,1,4.0275,1,1.8328,1
688,2020-03-27,4.3584,1,8.376399999999999,1,0.8375999999999998,1.689,11.040999999999999,2.269,1,-1.247,-1,3.0977,1
689,2020-03-28,0.5719,1,0.8,1,0.4188,0.436,1.956,0.6080000000000001,1,0.5598,1,0.4226,1
