,date,open,high,low,close,volume,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
1032,2018-12-19,337.6,347.01,329.74,332.97,8274200,1.3714469542989405,1,-0.012046399466060786,-1,337.0299990000001,0.16912648775813438,1,-1,1,1,-0.34,-1.0,7.0753,1.0
1033,2018-12-20,327.05,330.29,311.87,315.38,9071900,3.5682566666230864,1,-0.05282756989270032,-1,332.97000099999997,-1.7779418512840692,-1,-1,1,-1,0.4588,1.0,1.4247,1.0
1034,2018-12-21,317.4,323.47,312.44,319.77,8016800,-0.7466903102714039,-1,0.013919664945150956,1,315.380005,0.6404936799972495,1,1,-1,1,0.0,-1.0,0.364,1.0
1035,2018-12-24,313.5,314.5,295.2,295.39,5559900,5.776709728867623,1,-0.07624222046678686,-1,319.769989,-1.9607809412033377,-1,-1,1,-1,-0.5096999999999999,-1.0,1.6868,1.0
1036,2018-12-26,300.0,326.97,294.09,326.09,8163100,-8.696665333333327,-1,0.10393032750277632,1,295.390015,1.5606434767268604,1,1,-1,1,1.4006,1.0,4.0149,1.0
1037,2018-12-27,319.84,322.17,301.5,316.13,8575100,1.1599521780884472,1,-0.030543687700250725,-1,326.089996,-1.916648801455412,-1,-1,1,-1,0.1219,1.0,2.9043,1.0
1038,2018-12-28,323.1,336.24,318.41,333.87,9939000,-3.3333298669143354,-1,0.056116122226360636,1,316.130005,2.204789450466755,1,1,-1,1,-0.07940000000000003,-1.0,0.8943000000000001,1.0
1039,2018-12-31,337.79,339.21,325.26,332.8,6302300,1.477255356004331,1,-0.003204861221506428,-1,333.869995,1.1741138942419729,1,-1,1,1,0.0,-1.0,2.1538,1.0
1040,2019-01-02,306.1,315.13,298.8,310.12,11658600,-1.313292689056664,-1,-0.06814901988518096,-1,332.799988,-8.022831419092473,-1,-1,-1,-1,-2.3669,-1.0,0.0,0.0
1041,2019-01-03,307.0,309.4,297.38,300.36,6965200,2.1628713355048883,1,-0.0314717211316865,-1,310.119995,-1.0060605734241732,-1,-1,1,-1,0.4539,1.0,2.0297,1.0
1042,2019-01-04,306.0,318.0,302.73,317.69,7394100,-3.8202620915032655,-1,0.057697489231130376,1,300.359985,1.8777517917375064,1,1,-1,1,0.3818,1.0,0.29600000000000004,1.0
1043,2019-01-07,321.72,336.74,317.75,334.96,7551200,-4.1153767123107885,-1,0.054361134726550235,1,317.690002,1.2685318941828,1,1,-1,1,0.25,1.0,2.1131,1.0
1044,2019-01-08,341.96,344.01,327.02,335.35,7008500,1.9329702813098961,1,0.001164362940289099,1,334.959991,2.089801823525843,1,1,1,1,1.8077,1.0,0.0,-1.0
1045,2019-01-09,335.5,343.5,331.47,338.53,5432900,-0.9031293591654342,-1,0.009482609044593415,1,335.350006,0.044727597231649485,1,1,-1,1,-1.4619,-1.0,1.8224,1.0
1046,2019-01-10,334.4,345.39,331.79,344.97,6056400,-3.1608873174800283,-1,0.019023430771344836,1,338.5299990000001,-1.2199819845212712,-1,1,-1,-1,-0.29600000000000004,-1.0,2.1518,1.0
1047,2019-01-11,342.09,348.41,338.77,347.26,5039100,-1.5113023065427609,-1,0.0066382844692634,1,344.97000099999997,-0.8348566517817249,-1,1,-1,-1,1.67,1.0,2.0045,1.0
1048,2019-01-14,342.38,342.5,334.0,334.4,5247300,2.330746796969055,1,-0.03703281584309126,-1,347.26001,-1.4052885041384522,-1,-1,1,-1,0.1531,1.0,1.1196,1.0
1049,2019-01-15,335.0,348.8,334.5,344.43,6056600,-2.8149232835820968,-1,0.029994016686495595,1,334.399994,0.179427634798345,1,1,-1,1,0.4215,1.0,0.6705,1.0
1050,2019-01-16,344.78,352.0,343.5,346.05,4691700,-0.3683476430429343,-1,0.00470340862562435,1,344.429993,0.10161890866455628,1,1,-1,1,0.0,0.0,0.6105,1.0
1051,2019-01-17,346.21,351.5,344.15,347.31,3676700,-0.31772826567561563,-1,0.003641121351519949,1,346.049988,0.046236961580249335,1,1,-1,1,-0.29600000000000004,-1.0,2.39,1.0
1052,2019-01-18,323.0,327.13,299.73,302.26,24150800,6.421049535603707,1,-0.12971117520204525,-1,347.309998,-6.999509988192165,-1,-1,1,-1,2.1241,1.0,0.7263,1.0
1053,2019-01-22,304.82,308.0,295.5,298.92,12066700,1.9355665194246887,1,-0.011050079036257654,-1,302.26001,0.8469519338664591,1,-1,1,1,-0.8235000000000001,-1.0,1.8221,1.0
1054,2019-01-23,292.5,294.5,281.69,287.59,12530000,1.6786338461538517,1,-0.03790317311407322,-1,298.920013,-2.147736090189446,-1,-1,1,-1,-0.8514,-1.0,0.14860000000000012,1.0
1055,2019-01-24,283.03,293.68,279.28,291.51,8012200,-2.9961527152462684,-1,0.01363056453465794,1,287.589996,-1.5855895766276769,-1,1,-1,-1,0.0,-1.0,0.0,0.0
1056,2019-01-25,294.39,298.52,289.55,297.04,7249600,-0.9001643618925024,-1,0.018970185620726943,1,291.51001,0.9879609279969436,1,1,-1,1,0.6369,1.0,6.87,1.0
1057,2019-01-28,292.91,297.46,287.75,296.38,6423300,-1.1846645565577774,-1,-0.0022219363722144614,-1,297.040009,-1.3903867744630936,-1,-1,-1,-1,0.35079999999999995,1.0,1.4138000000000002,1.0
1058,2019-01-29,295.27,298.56,291.8,297.46,4621700,-0.7416947477178226,-1,0.003643923280182149,1,296.380005,-0.37452459048307707,-1,1,-1,-1,-0.4654,-1.0,0.7003,1.0
1059,2019-01-30,300.45,309.0,298.49,308.77,11250300,-2.769171798202489,-1,0.03802191334027172,1,297.459991,1.0051842568636442,1,1,-1,1,-0.08340000000000003,-1.0,-0.5579000000000001,-1.0
1060,2019-01-31,301.0,311.56,294.0,307.02,12569200,-1.9999963455149528,-1,-0.005667649261081542,-1,308.769989,-2.5164327093978067,-1,-1,-1,-1,1.1399,1.0,4.228600000000001,1.0
1061,2019-02-01,305.42,316.1,303.5,312.21,7283400,-2.223160798568894,-1,0.016904443312972584,1,307.019989,-0.5211308896242669,-1,1,-1,-1,0.4588,1.0,2.8452,1.0
1062,2019-02-04,312.98,315.3,301.88,312.89,7352100,0.02875455199596919,1,0.00217809813780101,1,312.209991,0.24663528464724505,1,1,1,1,3.6655,1.0,1.4506,1.0
1063,2019-02-05,312.49,322.44,312.25,321.35,6742800,-2.8352959401995665,-1,0.0270382261958726,1,312.890015,-0.1278484390113976,-1,1,-1,-1,1.5347999999999995,1.0,0.6705,1.0
1064,2019-02-06,319.59,324.24,315.62,317.22,5038500,0.7415735879292096,1,-0.012852045815739066,-1,321.350006,-0.5476925368409741,-1,-1,1,-1,-0.2292,-1.0,0.7202,1.0
1065,2019-02-07,313.3,314.7,303.0,307.51,6520600,1.8480619922653687,1,-0.030609643053370883,-1,317.22000099999997,-1.2357395459436946,-1,-1,1,-1,-0.5984,-1.0,1.9904,1.0
1066,2019-02-08,306.83,307.45,298.5,305.8,5844200,0.33569046170185185,1,-0.005560866132455433,-1,307.51001,-0.22113849236972985,-1,-1,1,-1,1.1364,1.0,0.6756,1.0
1067,2019-02-11,311.6,318.6,310.5,312.84,7129700,-0.3979428678188079,-1,0.023021609798101084,1,305.799988,1.8966704472205609,1,1,-1,1,0.615,1.0,7.039600000000001,1.0
1068,2019-02-12,316.2,318.19,309.62,311.81,5517600,1.3883661712195026,1,-0.003292411498432513,-1,312.839996,1.07403658194652,1,-1,1,1,0.1779,1.0,0.2732,1.0
1069,2019-02-13,312.35,312.75,305.57,308.17,5141600,1.3382400895487816,1,-0.011673727665397092,-1,311.809998,0.17318495348568014,1,-1,1,1,0.8818999999999999,1.0,1.4169,1.0
1070,2019-02-14,303.38,306.77,301.0,303.77,5200800,-0.12854637536182612,-1,-0.014277910940023841,-1,308.170013,-1.554339422375921,-1,-1,-1,-1,0.25,1.0,3.8707,1.0
1071,2019-02-15,304.5,308.0,303.9,307.88,3904900,-1.110018062397367,-1,0.013530026496461955,1,303.769989,0.2403170248658074,1,1,-1,1,0.0,0.0,0.6369,1.0
1072,2019-02-19,306.56,311.54,305.47,305.64,4168400,0.30009884068436155,1,-0.007275529308894191,-1,307.880005,-0.4287407361838829,-1,-1,1,-1,2.0023,1.0,0.3182,1.0
1073,2019-02-20,304.41,306.3,299.0,302.56,7142100,0.6077349547290198,1,-0.010077270150637864,-1,305.640015,-0.4024378156112806,-1,-1,1,-1,0.23600000000000002,1.0,0.0,-1.0
1074,2019-02-21,301.81,303.24,290.5,291.23,8909200,3.505512431698839,1,-0.03744707520787338,-1,302.559998,-0.2478847187194917,-1,-1,1,-1,0.4417,1.0,4.7927,1.0
1075,2019-02-22,294.49,296.5,292.1,294.71,5740600,-0.07470576504146195,-1,0.011949249282554142,1,291.230011,1.1193829196401008,1,1,-1,1,0.743,1.0,2.1164,1.0
1076,2019-02-25,297.91,302.9,297.0,298.77,6626500,-0.2886727496401882,-1,0.01377624825756252,1,294.709991,1.0858176165462992,1,1,-1,1,-0.027899999999999925,-1.0,1.0678,1.0
1077,2019-02-26,292.22,302.01,288.77,297.86,8582500,-1.9300472180889587,-1,-0.003045834700619809,-1,298.769989,-2.1923179171787703,-1,-1,-1,-1,-1.7125,-1.0,4.5326,1.0
1078,2019-02-27,301.78,316.3,300.55,314.74,11183900,-4.294516218087715,-1,0.0566709388641109,1,297.859985,1.3160592887292455,1,1,-1,1,0.8818999999999999,1.0,0.6732,1.0
1079,2019-02-28,318.92,320.0,310.81,319.88,10520700,-0.3010134080234092,-1,0.016330988000603286,1,314.73999,1.3280876700796762,1,1,-1,1,0.8975000000000001,1.0,1.0270000000000001,1.0
1080,2019-03-01,306.94,307.13,291.9,294.79,22911400,3.9584260509648383,1,-0.07843564964305905,-1,319.880005,-4.045267849736337,-1,-1,1,-1,1.6607,1.0,2.7905,1.0
1081,2019-03-04,298.12,299.0,282.78,285.36,17096800,4.280159068163147,1,-0.03198895387258527,-1,294.790009,1.129612910320858,1,-1,1,1,-0.5367,-1.0,-0.1841,-1.0
1082,2019-03-05,282.0,284.0,270.1,276.54,18764700,1.9361670212765965,1,-0.03090824384505064,-1,285.359985,-1.1774548558376168,-1,-1,1,-1,-1.5882000000000005,-1.0,0.5763,1.0
1083,2019-03-06,276.48,281.51,274.39,276.24,10335500,0.0868131475877339,1,-0.0010849026912413964,-1,276.540009,-0.021695956479124628,-1,-1,1,-1,0.4714,1.0,0.29600000000000004,1.0
1084,2019-03-07,278.84,284.7,274.25,276.59,9442500,0.8069143710646159,1,0.0012670359566695488,1,276.23999,0.9412127476546779,1,1,1,1,1.8955,1.0,6.0014,1.0
1085,2019-03-08,276.91,285.59,275.89,284.14,8819600,-2.610960563201606,-1,0.02729678986654327,1,276.589996,0.11569760462342606,1,1,-1,1,1.9287,1.0,2.3497000000000003,1.0
1086,2019-03-11,283.52,291.28,280.5,290.92,7392300,-2.610053713002921,-1,0.023861468438368227,1,284.140015,-0.21821143354271866,-1,1,-1,-1,0.26030000000000003,1.0,2.2761,1.0
1087,2019-03-12,286.49,288.07,281.06,283.36,7504100,1.092535554209061,1,-0.02598662059045076,-1,290.920013,-1.5227632345802231,-1,-1,1,-1,-0.918,-1.0,1.2583,1.0
1088,2019-03-13,283.9,291.99,282.7,288.96,6844700,-1.7823166984638998,-1,0.01976286807045113,1,283.359985,0.19057348552584014,1,1,-1,1,0.128,1.0,0.0,-1.0
1089,2019-03-14,292.45,295.39,288.29,289.96,7103400,0.8514347402386201,1,0.0034606867080086983,1,288.959991,1.2077869285371112,1,1,1,1,0.0772,1.0,0.012199999999999964,1.0
1090,2019-03-15,283.51,283.72,274.4,275.43,14785500,2.8499935504922727,1,-0.050110354707522335,-1,289.959991,-2.2244382674159966,-1,-1,1,-1,2.115,1.0,0.3742,1.0
1091,2019-03-18,276.0,278.05,267.3,269.49,10281000,2.358699275362327,1,-0.021566289623367367,-1,275.429993,0.20695168082147666,1,-1,1,1,0.0,-1.0,0.0,0.0
1092,2019-03-19,267.5,273.3,263.46,267.47,11800600,0.01121457943926433,1,-0.007495599372726258,-1,269.48999,-0.7384281694470276,-1,-1,1,-1,-0.299,-1.0,0.0,0.0
1093,2019-03-20,269.69,274.97,266.3,273.6,6908200,-1.4498142204025848,-1,0.02291847675283787,1,267.47000099999997,0.8299999968968577,1,1,-1,1,0.0,-1.0,0.0,-1.0
1094,2019-03-21,272.6,276.45,268.45,274.02,5947100,-0.5209035101782066,-1,0.0015350255511323851,1,273.600006,-0.3654970680081052,-1,1,-1,-1,-0.3695999999999999,-1.0,1.5104,1.0
1095,2019-03-22,272.58,272.8,264.0,264.53,8745600,2.9532571663083926,1,-0.034632473472583025,-1,274.019989,-0.5255098378972611,-1,-1,1,-1,0.022799999999999987,1.0,3.9388,1.0
1096,2019-03-25,259.71,263.18,254.46,260.42,10215000,-0.273390329446348,-1,-0.015536937268124553,-1,264.52999900000003,-1.8221026039470207,-1,-1,-1,-1,-1.8207,-1.0,0.8646,1.0
1097,2019-03-26,264.44,270.26,264.43,267.77,7350900,-1.259259936021335,-1,0.0282235451697026,1,260.420013,1.5436559401446657,1,1,-1,1,-0.5106,-1.0,3.742,1.0
1098,2019-03-27,268.75,275.37,268.18,274.83,8779200,-2.2623207441860527,-1,0.026365904657075,1,267.769989,0.36598985706347786,1,1,-1,1,-0.7269,-1.0,0.807,1.0
1099,2019-03-28,277.16,280.33,275.1,278.62,6774100,-0.5267682850805566,-1,0.01379037288241758,1,274.829987,0.8478030455970578,1,1,-1,1,0.0,-1.0,0.5326,1.0
1100,2019-03-29,278.7,280.16,274.5,279.86,5991300,-0.4162084499659008,-1,0.004450470254297345,1,278.619995,0.028719044374398907,1,1,-1,1,0.2673,1.0,3.6858,1.0
1101,2019-04-01,282.62,289.2,281.28,289.18,8110400,-2.3211372571144544,-1,0.033302395839119425,1,279.859985,0.9862110154833398,1,1,-1,1,0.4588,1.0,1.6836,1.0
1102,2019-04-02,288.3,289.44,283.88,285.88,5478900,0.8393975375399607,1,-0.011411536343733264,-1,289.179993,-0.30431047143708856,-1,-1,1,-1,-0.9916,-1.0,0.8436999999999999,1.0
1103,2019-04-03,287.32,296.17,287.17,291.81,7929900,-1.562714357027018,-1,0.02074294422934564,1,285.880005,0.5037085402317636,1,1,-1,1,-1.1074,-1.0,2.2356,1.0
1104,2019-04-04,261.89,271.2,260.59,267.78,23720700,-2.249029616497608,-1,-0.08234810035535511,-1,291.809998,-10.253241220336804,-1,-1,-1,-1,-3.7636,-1.0,3.5426,1.0
1105,2019-04-05,269.86,276.1,266.11,274.96,13038300,-1.8898711492924776,-1,0.026813025718175343,1,267.77999900000003,0.7767518140889836,1,1,-1,1,0.2023,1.0,4.9869,1.0
1106,2019-04-08,277.69,281.16,270.44,273.2,10410400,1.6169073310748787,1,-0.006400854879283102,-1,274.959991,0.9928757235084396,1,-1,1,1,-1.7906,-1.0,0.7365999999999999,1.0
1107,2019-04-09,271.65,275.0,269.61,272.31,5904000,-0.2429611686278981,-1,-0.0032577377778446603,-1,273.200012,-0.5673564904528712,-1,-1,-1,-1,-0.3182,-1.0,1.6942,1.0
1108,2019-04-10,276.74,278.38,272.89,276.06,7061300,0.24571512053605635,1,0.013771069837839713,1,272.309998,1.6268194456818916,1,1,1,1,1.6816,1.0,2.1517,1.0
1109,2019-04-11,268.3,270.5,265.6,268.42,9835900,-0.04473537285435819,-1,-0.02767508894932336,-1,276.059998,-2.8109867623776563,-1,-1,-1,-1,1.4648,1.0,1.7305,1.0
1110,2019-04-12,270.22,271.95,266.83,267.7,6746000,0.9325693844549844,1,-0.0026823670558423496,-1,268.420013,0.6705863619788979,1,-1,1,1,0.2307,1.0,2.2046,1.0
1111,2019-04-15,268.63,268.88,258.63,266.38,10038600,0.8375832774153432,1,-0.0049309187180762715,-1,267.700012,0.3474011797952282,1,-1,1,1,0.4215,1.0,2.7956000000000003,1.0
1112,2019-04-16,265.75,275.0,264.72,273.36,7272900,-2.863587958607712,-1,0.026203092833487984,1,266.380005,-0.2365061146387405,-1,1,-1,-1,0.5324000000000001,1.0,2.229,1.0
1113,2019-04-17,274.75,274.79,268.54,271.23,5126500,1.281160691537765,1,-0.007791828054131589,-1,273.359985,0.5084924920521946,1,-1,1,1,-0.2732,-1.0,0.4404,1.0
1114,2019-04-18,271.23,274.84,269.75,273.26,5876300,-0.7484418824139752,-1,0.007484418824139859,1,271.230011,0.0,-1,1,-1,-1,-0.2732,-1.0,0.3612,1.0
1115,2019-04-22,269.0,269.68,262.48,262.75,12147100,2.3234200743494418,1,-0.03846157364921421,-1,273.26001,-1.5589584440108972,-1,-1,1,-1,-0.29600000000000004,-1.0,1.281,1.0
1116,2019-04-23,260.15,265.6,255.75,263.9,10943900,-1.441476104742866,-1,0.0043767611798286605,1,262.75,-0.9895360608943892,-1,1,-1,-1,1.7205,1.0,-0.7008000000000002,-1.0
1117,2019-04-24,263.85,265.32,258.0,258.66,10727500,1.9670274330029736,1,-0.0198559686212042,-1,263.899994,-0.018942023924405558,-1,-1,1,-1,-1.1842,-1.0,3.1244,1.0
1118,2019-04-25,255.0,259.0,246.07,247.63,21849400,2.8901941176470656,1,-0.04264284709436572,-1,258.660004,-1.4149864468416289,-1,-1,1,-1,-0.2778,-1.0,0.4588,1.0
1119,2019-04-26,246.5,246.68,231.13,235.14,22360700,4.608519675456383,1,-0.0504381769083273,-1,247.63000499999998,-0.4563279801250187,-1,-1,1,-1,-0.5186999999999999,-1.0,0.9103,1.0
1120,2019-04-29,235.86,243.98,232.17,241.47,16714500,-2.3785296261403754,-1,0.0269201413069664,1,235.13999900000002,0.3062014132270049,1,1,-1,1,0.3818,1.0,1.873,1.0
1121,2019-04-30,242.06,244.21,237.0,238.69,9464600,1.3922151647708494,1,-0.011512813138224831,-1,241.47000099999997,0.2443355272111169,1,-1,1,1,-0.9639,-1.0,0.2117000000000001,1.0
1122,2019-05-01,238.85,240.0,231.5,234.01,10704400,2.026380941351107,1,-0.01960705082234637,-1,238.690002,0.06703422793553579,1,-1,1,1,0.7387999999999999,1.0,0.5684,1.0
1123,2019-05-02,245.52,247.13,237.72,244.1,18159300,0.5783634640214459,1,0.0431178634057916,1,234.00999500000003,4.918597173595072,1,1,1,1,1.2668,1.0,0.0,0.0
1124,2019-05-03,243.86,256.61,243.49,255.03,23706800,-4.58049616755314,-1,0.04477670107062615,1,244.100006,-0.09832240643206902,-1,1,-1,-1,-0.9724,-1.0,0.3218,1.0
1125,2019-05-06,250.02,258.35,248.5,255.34,10833900,-2.1278265398315828,-1,0.001215531510863288,1,255.02999900000003,-1.964472814823652,-1,1,-1,-1,-1.5531,-1.0,1.515,1.0
1126,2019-05-07,256.8,257.21,245.1,247.06,10131400,3.7928311741198284,1,-0.03242734444156558,-1,255.33999599999999,0.5717835133043551,1,-1,1,1,0.0,0.0,0.88,1.0
1127,2019-05-08,246.94,250.6,244.2,244.84,6176400,0.8504114290887579,1,-0.008985679664742952,-1,247.059998,-0.04856957863328997,-1,-1,1,-1,-0.3612,-1.0,1.9641,1.0
1128,2019-05-09,242.0,243.68,236.94,241.98,6711400,0.008266115702479393,1,-0.011681098050663195,-1,244.83999599999999,-1.159939571310884,-1,-1,1,-1,0.0,0.0,1.1067,1.0
1129,2019-05-10,239.75,241.99,236.02,239.52,7008300,0.09593159541188732,1,-0.010166096539649505,-1,241.979996,-0.9215621278049776,-1,-1,1,-1,0.2263,1.0,0.7936000000000001,1.0
1130,2019-05-13,232.01,232.47,224.5,227.01,10834800,2.155079568878056,1,-0.052229495620749744,-1,239.520004,-3.1354412469031057,-1,-1,1,-1,-0.34,-1.0,-0.3182,-1.0
1131,2019-05-14,229.3,234.5,228.0,232.31,7252400,-1.3126886003573373,-1,0.02334700284892733,1,227.00999500000003,1.008769679942922,1,1,-1,1,0.0,-1.0,0.8868,1.0
1132,2019-05-15,229.32,232.44,225.25,231.95,7296000,-1.1468646082851592,-1,-0.0015496577981977122,-1,232.309998,-1.2870694441657358,-1,-1,-1,-1,-1.6005,-1.0,0.0,-1.0
1133,2019-05-16,229.49,231.0,226.5,228.33,7483300,0.5054699441049559,1,-0.015606790458376318,-1,231.94999700000002,-1.0605699641375963,-1,-1,1,-1,-1.6826,-1.0,2.5072,1.0
1134,2019-05-17,221.96,222.24,208.92,211.03,17786700,4.9243141355640505,1,-0.07576754192819557,-1,228.330002,-2.7898195349729016,-1,-1,1,-1,-1.1259,-1.0,0.1894,1.0
1135,2019-05-20,202.8,206.0,195.25,205.36,20526200,-1.2623264113068122,-1,-0.02686820843893389,-1,211.02999900000003,-3.8999175657485683,-1,-1,-1,-1,-2.7102,-1.0,0.0,0.0
1136,2019-05-21,197.76,207.4,196.04,205.08,18003900,-3.701459943908273,-1,-0.0013634544148644068,-1,205.360001,-3.700820979251947,-1,-1,-1,-1,-1.7900999999999996,-1.0,1.6884,1.0
1137,2019-05-22,199.1,203.94,191.78,192.73,18685200,3.199402213980852,1,-0.060220430464009926,-1,205.080002,-2.915933265887134,-1,-1,1,-1,-0.8595,-1.0,-0.07350000000000001,-1.0
1138,2019-05-23,194.34,199.47,186.22,195.49,26547100,-0.5917510670320336,-1,0.01432059906232763,1,192.729996,0.8353655546176555,1,1,-1,1,-0.3471000000000001,-1.0,3.261,1.0
1139,2019-05-24,199.83,199.98,188.75,190.63,14136600,4.603911778973006,1,-0.024860606044794897,-1,195.490005,2.2200608158969617,1,-1,1,1,0.0,-1.0,6.559199999999999,1.0
1140,2019-05-28,191.2,195.0,187.85,188.7,10312900,1.3075314012687982,1,-0.01012436630844138,-1,190.630005,0.29900434614161864,1,-1,1,1,0.0,-1.0,1.2629,1.0
1141,2019-05-29,187.1,192.39,185.04,189.86,11968600,-1.4751442605512282,-1,0.006147345089783096,1,188.699997,-0.8479019742644663,-1,1,-1,-1,0.5023,1.0,-1.0437,-1.0
1142,2019-05-30,188.75,192.26,187.02,188.22,7926500,0.2807941721854324,1,-0.008637943702528572,-1,189.860001,-0.5846418382774637,-1,-1,1,-1,0.2374000000000001,1.0,2.8581,1.0
1143,2019-05-31,185.1,189.92,184.1,185.16,10406700,-0.03241382931127907,-1,-0.016257554902467497,-1,188.220001,-1.6576320175452497,-1,-1,-1,-1,-0.4751,-1.0,0.8792,1.0
1144,2019-06-03,185.51,186.68,176.99,178.97,13064400,3.5254132802925287,1,-0.03343056203433658,-1,185.16000400000001,0.18902084275175787,1,-1,1,1,0.3818,1.0,0.34,1.0
1145,2019-06-04,181.1,193.98,179.61,193.6,13807500,-6.9022637138951835,-1,0.08174557142680028,1,178.970001,1.1901463866002948,1,1,-1,1,0.7579,1.0,1.0843,1.0
1146,2019-06-05,198.68,201.28,191.85,196.59,13510800,1.0519413497261452,1,0.015444162744499003,1,193.600006,2.623960145951642,1,1,1,1,-0.6808,-1.0,0.0,-1.0
1147,2019-06-06,204.44,211.0,201.8,205.95,20242200,-0.7386005601780437,-1,0.04761178691920831,1,196.58999599999999,3.993085182218534,1,1,-1,1,0.3004,1.0,0.0,0.0
1148,2019-06-07,205.0,210.84,203.5,204.5,16003500,0.24390243902439024,1,-0.0070405293572303185,-1,205.949997,-0.4612755590377581,-1,-1,1,-1,0.0,-1.0,0.0,-1.0
1149,2019-06-10,210.25,216.94,209.01,212.88,10585000,-1.2508941736028456,-1,0.0409780195599021,1,204.5,2.8117359413202934,1,1,-1,1,1.025,1.0,2.1503,1.0
1150,2019-06-11,219.14,220.9,213.5,217.1,11653500,0.9309085558588552,1,0.01982337890305863,1,212.88000499999998,2.9406209380726174,1,1,1,1,0.4588,1.0,-1.1425,-1.0
1151,2019-06-12,222.95,223.38,209.0,209.26,15186200,6.140391201709691,1,-0.03611244027326288,-1,217.100006,2.6946065584171457,1,-1,1,1,0.06290000000000008,1.0,0.725,1.0
1152,2019-06-13,210.38,214.9,207.51,213.91,8168300,-1.6779156365168983,-1,0.022221203818723282,1,209.259995,0.5352241358889352,1,1,-1,1,-0.5908,-1.0,2.3991,1.0
1153,2019-06-14,211.25,216.65,210.4,214.92,7433400,-1.73727715976331,-1,0.004721583755381342,1,213.91000400000001,-1.2435154739186554,-1,1,-1,-1,-0.3182,-1.0,0.904,1.0
1154,2019-06-17,215.48,227.0,214.27,225.03,12316800,-4.4319673182099155,-1,0.0470407644429629,1,214.919998,0.2605611414532059,1,1,-1,1,0.4215,1.0,-0.14220000000000002,-1.0
1155,2019-06-18,228.72,234.74,222.56,224.74,12715800,1.7401171662289387,1,-0.0012886904025629642,-1,225.02999900000003,1.6397822585423092,1,-1,1,1,0.6787000000000001,1.0,-0.29600000000000004,-1.0
1156,2019-06-19,225.11,227.77,221.06,226.43,6575100,-0.5863764355809504,-1,0.007519747096205842,1,224.74000499999997,0.16463290547671505,1,1,-1,1,0.4961,1.0,-1.5742,-1.0
1157,2019-06-20,223.0,226.9,216.35,219.62,11863500,1.5156973094170327,1,-0.030075512125286363,-1,226.42999300000002,-1.5148138965848152,-1,-1,1,-1,-1.2381000000000002,-1.0,0.7958000000000001,1.0
1158,2019-06-21,216.22,222.18,215.5,221.86,8202100,-2.6084543399849562,-1,0.01019946294052132,1,219.61999500000002,-1.548125888992962,-1,1,-1,-1,-0.5226999999999999,-1.0,2.2927,1.0
1159,2019-06-24,223.24,225.86,221.02,223.64,5750800,-0.1791766668344454,-1,0.008023068565658377,1,221.86000099999998,0.6220156827638279,1,1,-1,1,0.9471,1.0,3.827500000000001,1.0
1160,2019-06-25,224.39,225.34,219.49,219.76,6182100,2.0633735998189406,1,-0.01734932935677569,-1,223.63999900000002,0.3353604021434466,1,-1,1,1,0.4717,1.0,4.2452,1.0
1161,2019-06-26,220.31,227.23,218.1,219.27,8507200,0.4720593751718917,1,-0.002229664229834172,-1,219.75999500000003,0.2502743959381576,1,-1,1,1,-0.0511,-1.0,1.2655000000000003,1.0
1162,2019-06-27,219.45,222.9,217.35,222.84,6339700,-1.5447705838883927,-1,0.016281260249349838,1,219.270004,0.08208737935719858,1,1,-1,1,0.7636,1.0,1.0629,1.0
1163,2019-06-28,220.99,225.17,220.8,223.46,6851400,-1.1176985131069719,-1,0.0027823147151735395,1,222.83999599999999,-0.8301880421861151,-1,1,-1,-1,-1.5223,-1.0,2.7864,1.0
1164,2019-07-01,230.21,233.1,226.28,227.17,8238000,1.3205372953226997,1,0.016602483145899072,1,223.460007,3.020674746510681,1,1,1,1,0.0,-1.0,1.0135,1.0
1165,2019-07-02,228.89,229.15,222.22,224.55,9259000,1.8961055611696005,1,-0.011533191103871077,-1,227.169998,0.7571426751520351,1,-1,1,1,-0.007499999999999951,-1.0,1.5620999999999998,1.0
1166,2019-07-03,239.39,241.57,234.51,234.9,14201100,1.8756025810418357,1,0.046092143672783685,1,224.55000299999998,6.608771232125098,1,1,1,1,1.2531,1.0,2.9791,1.0
1167,2019-07-05,234.57,235.45,230.8,233.1,7065700,0.6266790110126773,1,-0.007662784359202646,-1,234.899994,-0.14047978221745588,-1,-1,1,-1,0.4511,1.0,0.0,0.0
1168,2019-07-08,231.24,232.25,228.66,230.34,5880500,0.3892099033642484,1,-0.011840454435681269,-1,233.100006,-0.7979412064022166,-1,-1,1,-1,-0.2307,-1.0,3.7882,1.0
1169,2019-07-09,228.97,231.0,227.28,230.06,6190800,-0.4760435844169994,-1,-0.0012155856770961204,-1,230.33999599999999,-0.5947707839675475,-1,-1,-1,-1,0.1059,1.0,0.9737,1.0
1170,2019-07-10,234.15,238.94,233.14,238.92,9145700,-2.0371574299506494,-1,0.03851169293672685,1,230.059998,1.777795373187817,1,1,-1,1,1.0011,1.0,0.9957,1.0
